order_id,customer_id,visit_id,staff_id,order_datetime,subtotal,tax,total,payment_method
384,2,629,13,2022-08-17 14:57:00,8.25,0.49,8.74,mobile
385,68,630,6,2022-08-17 11:25:00,8.0,0.48,8.48,credit
386,2,632,3,2022-08-18 10:59:00,4.75,0.28,5.03,credit
387,2,633,1,2022-08-18 13:59:00,22.25,1.33,23.58,credit
388,3,634,5,2022-08-18 11:41:00,8.0,0.48,8.48,credit
389,17,635,14,2022-08-18 13:22:00,5.5,0.33,5.83,debit
390,9,636,6,2022-08-18 14:28:00,7.0,0.42,7.42,credit
391,2,637,11,2022-08-18 10:53:00,5.75,0.34,6.09,credit
392,39,639,5,2022-08-19 15:59:00,3.0,0.18,3.18,debit
393,11,640,4,2022-08-19 16:59:00,17.0,1.02,18.02,credit
394,103,642,12,2022-08-19 16:42:00,5.44,0.33,5.77,credit
395,10,643,10,2022-08-19 13:34:00,9.85,0.59,10.44,mobile
396,5,644,10,2022-08-20 10:55:00,10.0,0.6,10.6,credit
397,11,645,6,2022-08-20 13:42:00,14.5,0.87,15.37,credit
398,3,646,2,2022-08-20 13:43:00,7.0,0.42,7.42,credit
399,6,647,10,2022-08-20 11:59:00,31.5,1.89,33.39,credit
400,198,649,3,2022-08-20 13:29:00,8.0,0.48,8.48,credit
401,196,650,5,2022-08-20 13:49:00,9.5,0.57,10.07,credit
402,2,651,14,2022-08-20 12:56:00,35.25,2.11,37.36,credit
403,2,652,10,2022-08-21 09:55:00,7.25,0.43,7.68,credit
404,1,655,12,2022-08-21 10:11:00,4.5,0.27,4.77,credit
405,67,656,14,2022-08-21 11:46:00,40.0,2.4,42.4,credit
406,2,657,5,2022-08-21 14:19:00,12.25,0.73,12.98,credit
407,39,658,3,2022-08-21 10:42:00,6.0,0.36,6.36,credit
408,4,659,7,2022-08-21 15:31:00,9.06,0.54,9.6,mobile
409,3,661,11,2022-08-21 15:31:00,7.5,0.45,7.95,mobile
410,7,663,10,2022-08-22 09:25:00,4.0,0.24,4.24,credit
411,4,664,14,2022-08-22 13:59:00,9.06,0.54,9.6,credit
412,67,666,11,2022-08-23 15:33:00,4.0,0.24,4.24,mobile
413,103,667,5,2022-08-23 15:59:00,17.44,1.05,18.49,credit
414,67,670,5,2022-08-23 14:32:00,8.0,0.48,8.48,credit
415,4,671,13,2022-08-23 14:45:00,9.06,0.54,9.6,credit
416,1,672,11,2022-08-23 16:40:00,8.0,0.48,8.48,debit
417,14,674,5,2022-08-24 12:59:00,7.83,0.47,8.3,mobile
418,39,675,7,2022-08-24 15:26:00,28.0,1.68,29.68,credit
419,67,677,10,2022-08-24 10:49:00,6.0,0.36,6.36,credit
420,39,678,10,2022-08-24 10:56:00,10.0,0.6,10.6,credit
421,6,680,10,2022-08-25 10:24:00,15.0,0.9,15.9,credit
422,12,681,14,2022-08-25 10:30:00,6.0,0.36,6.36,credit
423,4,683,10,2022-08-25 10:26:00,20.06,1.2,21.26,mobile
424,6,684,4,2022-08-25 09:33:00,8.0,0.48,8.48,credit
425,1,686,12,2022-08-26 15:42:00,4.5,0.27,4.77,mobile
426,1,688,4,2022-08-26 12:53:00,3.0,0.18,3.18,credit
427,103,689,10,2022-08-26 10:43:00,6.94,0.42,7.36,credit
428,1,690,3,2022-08-26 15:43:00,5.5,0.33,5.83,mobile
429,8,691,2,2022-08-26 10:59:00,10.97,0.66,11.63,credit
430,11,692,6,2022-08-26 12:10:00,16.0,0.96,16.96,debit
431,3,694,11,2022-08-27 10:46:00,8.0,0.48,8.48,credit
432,1,695,12,2022-08-27 16:21:00,24.5,1.47,25.97,debit
433,103,697,10,2022-08-27 13:51:00,12.44,0.75,13.19,credit
434,4,698,6,2022-08-27 15:13:00,8.06,0.48,8.54,mobile
435,67,700,1,2022-08-27 16:53:00,8.0,0.48,8.48,debit
436,2,701,10,2022-08-27 10:27:00,6.75,0.4,7.15,credit
437,11,702,12,2022-08-27 12:54:00,31.5,1.89,33.39,credit
438,7,704,3,2022-08-27 11:12:00,6.0,0.36,6.36,mobile
439,3,705,10,2022-08-27 13:26:00,14.0,0.84,14.84,credit
440,5,706,1,2022-08-27 11:59:00,15.5,0.93,16.43,credit
441,10,707,7,2022-08-27 15:46:00,8.85,0.53,9.38,mobile
442,2,708,4,2022-08-27 10:59:00,11.25,0.67,11.92,mobile
443,1,709,5,2022-08-27 09:59:00,8.0,0.48,8.48,credit
444,13,710,12,2022-08-28 14:32:00,3.5,0.21,3.71,credit
445,5,711,11,2022-08-28 10:36:00,6.0,0.36,6.36,mobile
446,248,712,5,2022-08-28 15:26:00,3.0,0.18,3.18,mobile
447,67,713,10,2022-08-28 12:43:00,5.5,0.33,5.83,credit
448,2,714,7,2022-08-28 11:59:00,4.25,0.26,4.51,credit
449,8,715,2,2022-08-28 11:47:00,8.97,0.54,9.51,credit
450,196,716,12,2022-08-28 09:57:00,28.0,1.68,29.68,credit
451,15,717,7,2022-08-29 13:56:00,4.5,0.27,4.77,credit
452,39,719,14,2022-08-29 12:30:00,8.0,0.48,8.48,mobile
453,198,720,13,2022-08-29 12:11:00,6.0,0.36,6.36,credit
454,103,722,14,2022-08-30 14:59:00,9.44,0.57,10.01,mobile
455,68,723,5,2022-08-30 12:44:00,8.0,0.48,8.48,credit
456,15,725,12,2022-08-30 14:59:00,5.5,0.33,5.83,debit
457,3,726,14,2022-08-30 13:57:00,4.0,0.24,4.24,mobile
458,2,727,4,2022-08-30 16:58:00,11.25,0.67,11.92,mobile
459,2,728,4,2022-08-30 12:41:00,17.25,1.03,18.28,mobile
460,103,729,2,2022-08-30 14:45:00,5.44,0.33,5.77,mobile
461,3,730,13,2022-08-31 15:59:00,10.0,0.6,10.6,debit
462,68,731,4,2022-08-31 16:42:00,12.5,0.75,13.25,debit
463,5,733,3,2022-08-31 10:59:00,20.0,1.2,21.2,credit
464,10,734,3,2022-08-31 12:55:00,14.35,0.86,15.21,mobile
465,5,736,3,2022-09-01 12:59:00,12.0,0.72,12.72,mobile
466,3,737,13,2022-09-01 16:49:00,16.0,0.96,16.96,credit
467,3,738,13,2022-09-01 13:25:00,18.5,1.11,19.61,credit
468,4,739,13,2022-09-01 13:15:00,28.56,1.71,30.27,mobile
469,1,740,12,2022-09-01 10:59:00,4.5,0.27,4.77,mobile
470,67,743,13,2022-09-01 09:45:00,16.5,0.99,17.49,mobile
471,4,744,1,2022-09-01 16:32:00,43.06,2.58,45.64,mobile
472,8,745,4,2022-09-01 15:58:00,16.97,1.02,17.99,debit
473,196,746,14,2022-09-01 11:29:00,7.0,0.42,7.42,mobile
474,12,747,10,2022-09-01 11:25:00,25.0,1.5,26.5,mobile
475,1,748,6,2022-09-01 10:18:00,19.0,1.14,20.14,credit
476,2,749,12,2022-09-01 13:20:00,9.25,0.55,9.8,credit
477,2,751,7,2022-09-02 09:23:00,19.25,1.16,20.41,credit
478,7,752,7,2022-09-02 12:31:00,12.0,0.72,12.72,debit
479,5,753,13,2022-09-02 11:53:00,12.5,0.75,13.25,mobile
480,11,755,5,2022-09-02 16:59:00,7.0,0.42,7.42,credit
481,8,756,13,2022-09-03 15:59:00,8.97,0.54,9.51,debit
482,8,757,7,2022-09-03 09:50:00,4.97,0.3,5.27,credit
483,248,758,1,2022-09-03 13:29:00,8.0,0.48,8.48,debit
484,5,759,4,2022-09-03 16:27:00,15.0,0.9,15.9,credit
485,5,760,5,2022-09-03 13:59:00,29.5,1.77,31.27,credit
486,198,761,12,2022-09-03 15:43:00,16.0,0.96,16.96,credit
487,6,762,4,2022-09-03 10:40:00,16.0,0.96,16.96,debit
488,9,764,1,2022-09-03 09:34:00,4.0,0.24,4.24,debit
489,4,766,1,2022-09-04 09:52:00,13.06,0.78,13.84,mobile
490,198,767,7,2022-09-04 15:44:00,9.5,0.57,10.07,credit
491,2,772,3,2022-09-04 15:59:00,9.25,0.55,9.8,mobile
492,14,773,10,2022-09-04 11:59:00,6.33,0.38,6.71,debit
493,2,775,12,2022-09-05 13:52:00,5.25,0.32,5.57,credit
494,68,776,1,2022-09-05 16:12:00,8.0,0.48,8.48,mobile
495,198,777,3,2022-09-05 14:55:00,8.0,0.48,8.48,credit
496,103,778,2,2022-09-05 16:57:00,12.44,0.75,13.19,credit
497,2,779,14,2022-09-05 15:32:00,9.25,0.55,9.8,credit
498,1,780,6,2022-09-05 13:59:00,18.0,1.08,19.08,credit
499,11,782,6,2022-09-05 09:43:00,4.5,0.27,4.77,mobile
500,16,783,1,2022-09-05 13:56:00,38.0,2.28,40.28,credit
501,1,786,3,2022-09-06 15:35:00,21.5,1.29,22.79,credit
502,4,787,13,2022-09-06 12:59:00,5.56,0.33,5.89,debit
503,3,790,11,2022-09-06 11:36:00,13.0,0.78,13.78,credit
504,39,793,6,2022-09-06 15:53:00,9.5,0.57,10.07,mobile
505,1,794,10,2022-09-07 14:10:00,6.0,0.36,6.36,debit
506,67,796,4,2022-09-07 10:41:00,3.0,0.18,3.18,mobile
507,10,798,10,2022-09-07 13:41:00,4.85,0.29,5.14,credit
508,14,799,1,2022-09-07 15:32:00,7.33,0.44,7.77,credit
509,4,800,2,2022-09-07 09:32:00,8.06,0.48,8.54,credit
510,2,802,13,2022-09-07 12:52:00,5.75,0.34,6.09,credit
511,4,803,14,2022-09-07 11:59:00,23.06,1.38,24.44,credit
512,103,804,3,2022-09-07 13:28:00,13.94,0.84,14.78,mobile
513,3,805,7,2022-09-07 09:21:00,9.0,0.54,9.54,mobile
514,9,806,6,2022-09-08 16:42:00,21.0,1.26,22.26,credit
515,2,807,6,2022-09-08 11:59:00,15.25,0.91,16.16,mobile
516,4,808,11,2022-09-08 10:30:00,6.56,0.39,6.95,credit
517,103,809,3,2022-09-08 14:40:00,5.94,0.36,6.3,credit
518,5,810,7,2022-09-08 16:13:00,14.0,0.84,14.84,mobile
519,2,811,12,2022-09-08 15:42:00,9.25,0.55,9.8,mobile
520,3,813,2,2022-09-09 09:59:00,3.5,0.21,3.71,mobile
521,5,814,14,2022-09-09 10:45:00,8.0,0.48,8.48,mobile
522,4,816,13,2022-09-09 11:59:00,14.56,0.87,15.43,credit
523,103,817,5,2022-09-09 10:59:00,33.44,2.01,35.45,credit
524,14,818,6,2022-09-09 14:34:00,8.83,0.53,9.36,mobile
525,10,820,13,2022-09-09 12:11:00,11.85,0.71,12.56,credit
526,39,821,2,2022-09-09 15:50:00,9.0,0.54,9.54,credit
527,5,823,3,2022-09-10 14:59:00,17.0,1.02,18.02,mobile
528,103,824,1,2022-09-10 13:40:00,8.94,0.54,9.48,debit
529,103,825,7,2022-09-10 10:30:00,11.44,0.69,12.13,credit
530,15,826,6,2022-09-10 12:41:00,6.0,0.36,6.36,mobile
531,8,827,14,2022-09-10 15:43:00,5.97,0.36,6.33,credit
532,5,830,5,2022-09-10 14:58:00,11.0,0.66,11.66,credit
533,2,831,3,2022-09-10 15:53:00,5.25,0.32,5.57,debit
534,2,832,3,2022-09-10 16:24:00,15.25,0.91,16.16,mobile
535,2,833,14,2022-09-10 15:59:00,9.25,0.55,9.8,credit
536,39,834,1,2022-09-10 12:59:00,30.0,1.8,31.8,credit
537,243,835,1,2022-09-10 10:59:00,8.0,0.48,8.48,credit
538,17,836,11,2022-09-10 11:38:00,6.0,0.36,6.36,credit
539,14,838,6,2022-09-10 11:59:00,23.33,1.4,24.73,mobile
540,8,839,12,2022-09-10 11:29:00,13.47,0.81,14.28,credit
541,2,840,4,2022-09-11 14:31:00,23.25,1.4,24.65,credit
542,2,841,4,2022-09-11 10:59:00,4.75,0.28,5.03,debit
543,2,842,4,2022-09-11 11:16:00,33.75,2.02,35.77,mobile
544,10,846,2,2022-09-11 09:43:00,5.85,0.35,6.2,mobile
545,103,847,10,2022-09-11 15:56:00,16.94,1.02,17.96,credit
546,1,848,3,2022-09-11 14:48:00,16.0,0.96,16.96,credit
547,3,849,5,2022-09-11 13:15:00,4.5,0.27,4.77,mobile
548,68,850,7,2022-09-12 14:56:00,8.0,0.48,8.48,mobile
549,4,852,14,2022-09-12 09:56:00,38.56,2.31,40.87,credit
550,2,853,7,2022-09-12 11:41:00,8.25,0.49,8.74,credit
551,5,855,3,2022-09-12 11:59:00,4.0,0.24,4.24,mobile
552,8,857,6,2022-09-12 16:26:00,5.47,0.33,5.8,debit
553,9,862,13,2022-09-13 09:21:00,15.5,0.93,16.43,mobile
554,3,863,10,2022-09-13 13:29:00,8.0,0.48,8.48,mobile
555,103,864,13,2022-09-13 11:50:00,17.44,1.05,18.49,credit
556,1,865,10,2022-09-13 13:37:00,19.0,1.14,20.14,credit
557,5,866,13,2022-09-13 11:27:00,4.5,0.27,4.77,credit
558,1,867,2,2022-09-14 14:58:00,3.5,0.21,3.71,credit
559,68,870,3,2022-09-14 13:59:00,8.0,0.48,8.48,credit
560,2,871,1,2022-09-14 13:59:00,5.25,0.32,5.57,mobile
561,39,872,5,2022-09-14 13:41:00,51.0,3.06,54.06,mobile
562,4,873,3,2022-09-14 09:13:00,7.06,0.42,7.48,mobile
563,5,874,10,2022-09-14 12:41:00,8.0,0.48,8.48,credit
564,3,875,3,2022-09-14 13:30:00,5.5,0.33,5.83,mobile
565,18,876,5,2022-09-14 11:43:00,7.77,0.47,8.24,credit
566,17,878,4,2022-09-15 12:59:00,7.0,0.42,7.42,credit
567,4,881,14,2022-09-15 11:59:00,30.56,1.83,32.39,debit
568,8,882,3,2022-09-15 10:59:00,14.97,0.9,15.87,debit
569,2,883,10,2022-09-15 14:59:00,6.75,0.4,7.15,debit
570,8,884,14,2022-09-15 14:36:00,8.97,0.54,9.51,credit
571,68,885,13,2022-09-15 09:59:00,11.0,0.66,11.66,mobile
572,6,886,3,2022-09-15 12:17:00,18.5,1.11,19.61,mobile
573,3,889,6,2022-09-16 16:19:00,9.5,0.57,10.07,mobile
574,8,890,5,2022-09-16 09:44:00,8.97,0.54,9.51,credit
575,15,891,5,2022-09-16 16:59:00,14.0,0.84,14.84,credit
576,2,892,12,2022-09-16 13:45:00,9.25,0.55,9.8,mobile
577,11,894,1,2022-09-16 16:59:00,7.0,0.42,7.42,mobile
578,2,895,2,2022-09-16 16:59:00,41.25,2.48,43.73,credit
579,67,896,11,2022-09-16 13:13:00,8.0,0.48,8.48,credit
580,5,897,1,2022-09-16 16:16:00,3.5,0.21,3.71,debit
581,39,898,4,2022-09-16 10:55:00,3.5,0.21,3.71,credit
582,3,899,5,2022-09-17 10:46:00,14.0,0.84,14.84,mobile
583,10,900,1,2022-09-17 16:59:00,14.35,0.86,15.21,mobile
584,97,901,4,2022-09-17 14:27:00,4.0,0.24,4.24,credit
585,7,903,7,2022-09-17 12:12:00,11.5,0.69,12.19,mobile
586,15,904,14,2022-09-17 10:20:00,8.0,0.48,8.48,debit
587,3,906,14,2022-09-17 12:17:00,6.0,0.36,6.36,mobile
588,13,907,12,2022-09-17 10:40:00,5.5,0.33,5.83,mobile
589,5,908,5,2022-09-17 15:59:00,21.5,1.29,22.79,credit
590,1,909,11,2022-09-17 11:30:00,17.0,1.02,18.02,debit
591,103,912,6,2022-09-17 13:23:00,5.44,0.33,5.77,mobile
592,1,913,5,2022-09-17 13:30:00,11.5,0.69,12.19,credit
593,11,914,1,2022-09-17 15:17:00,42.0,2.52,44.52,mobile
594,39,916,4,2022-09-17 15:29:00,5.5,0.33,5.83,debit
595,7,920,6,2022-09-17 14:59:00,3.5,0.21,3.71,credit
596,198,921,7,2022-09-17 15:59:00,4.0,0.24,4.24,debit
597,8,924,12,2022-09-18 09:11:00,16.97,1.02,17.99,mobile
598,11,925,1,2022-09-18 13:55:00,7.0,0.42,7.42,credit
599,13,926,4,2022-09-18 14:59:00,21.0,1.26,22.26,debit
600,103,927,1,2022-09-18 10:35:00,6.94,0.42,7.36,credit
601,9,928,6,2022-09-18 11:49:00,22.5,1.35,23.85,debit
602,5,929,12,2022-09-18 11:57:00,5.0,0.3,5.3,mobile
603,2,930,11,2022-09-18 15:40:00,16.25,0.97,17.22,credit
604,3,931,1,2022-09-18 15:16:00,4.5,0.27,4.77,credit
605,120,932,12,2022-09-19 11:57:00,8.59,0.52,9.11,mobile
606,3,934,3,2022-09-19 15:42:00,8.0,0.48,8.48,mobile
607,4,937,14,2022-09-19 14:43:00,29.56,1.77,31.33,credit
608,17,938,3,2022-09-19 15:40:00,6.0,0.36,6.36,debit
609,4,939,2,2022-09-19 15:59:00,6.06,0.36,6.42,credit
610,39,940,2,2022-09-20 11:42:00,4.5,0.27,4.77,mobile
611,198,941,10,2022-09-20 11:58:00,13.0,0.78,13.78,mobile
612,103,945,1,2022-09-21 16:43:00,11.44,0.69,12.13,credit
613,149,946,5,2022-09-21 12:56:00,4.52,0.27,4.79,mobile
614,2,947,11,2022-09-21 16:27:00,9.25,0.55,9.8,mobile
615,11,948,3,2022-09-21 14:47:00,8.0,0.48,8.48,mobile
616,2,949,6,2022-09-21 09:52:00,5.75,0.34,6.09,debit
617,13,950,3,2022-09-21 10:21:00,4.5,0.27,4.77,credit
618,11,952,7,2022-09-22 15:59:00,10.0,0.6,10.6,mobile
619,11,953,4,2022-09-22 16:59:00,4.5,0.27,4.77,credit
620,10,954,13,2022-09-22 09:59:00,25.35,1.52,26.87,mobile
621,15,957,12,2022-09-22 11:12:00,16.0,0.96,16.96,credit
622,2,958,5,2022-09-22 11:59:00,9.25,0.55,9.8,credit
623,196,960,4,2022-09-22 09:26:00,4.0,0.24,4.24,mobile
624,5,961,4,2022-09-22 11:59:00,4.0,0.24,4.24,mobile
625,2,962,14,2022-09-22 15:20:00,10.75,0.65,11.4,mobile
626,68,965,4,2022-09-23 16:41:00,8.0,0.48,8.48,credit
627,191,966,6,2022-09-23 11:13:00,8.94,0.54,9.48,debit
628,3,967,7,2022-09-23 15:40:00,10.0,0.6,10.6,credit
629,5,968,14,2022-09-23 09:18:00,4.5,0.27,4.77,credit
630,1,969,11,2022-09-23 11:57:00,4.5,0.27,4.77,mobile
631,248,970,7,2022-09-23 11:59:00,8.0,0.48,8.48,credit
632,11,971,7,2022-09-23 16:57:00,8.0,0.48,8.48,mobile
633,196,972,2,2022-09-23 12:21:00,3.0,0.18,3.18,debit
634,3,973,10,2022-09-23 16:44:00,16.0,0.96,16.96,credit
635,1,974,13,2022-09-23 09:41:00,8.0,0.48,8.48,mobile
636,2,975,2,2022-09-24 11:33:00,13.75,0.82,14.57,mobile
637,8,976,12,2022-09-24 16:51:00,7.97,0.48,8.45,credit
638,3,977,5,2022-09-24 12:30:00,6.0,0.36,6.36,mobile
639,103,980,2,2022-09-24 11:59:00,17.44,1.05,18.49,credit
640,1,981,1,2022-09-24 13:45:00,5.0,0.3,5.3,credit
641,1,982,1,2022-09-24 14:20:00,13.0,0.78,13.78,credit
642,116,983,12,2022-09-24 16:55:00,6.0,0.36,6.36,credit
643,8,984,4,2022-09-24 14:59:00,5.47,0.33,5.8,credit
644,8,986,3,2022-09-25 13:27:00,3.97,0.24,4.21,mobile
645,5,987,10,2022-09-25 10:35:00,9.0,0.54,9.54,mobile
646,149,989,1,2022-09-25 16:59:00,24.52,1.47,25.99,credit
647,6,991,11,2022-09-25 13:40:00,8.0,0.48,8.48,credit
648,3,992,7,2022-09-25 14:13:00,4.5,0.27,4.77,mobile
649,4,993,10,2022-09-25 10:16:00,17.06,1.02,18.08,credit
650,243,994,10,2022-09-25 16:40:00,8.0,0.48,8.48,debit
651,67,995,10,2022-09-25 15:58:00,3.5,0.21,3.71,credit
652,3,996,4,2022-09-25 13:41:00,12.0,0.72,12.72,credit
653,4,997,1,2022-09-26 15:40:00,19.06,1.14,20.2,credit
654,10,999,13,2022-09-26 10:25:00,14.85,0.89,15.74,mobile
655,8,1000,6,2022-09-26 13:41:00,4.97,0.3,5.27,mobile
656,196,1001,3,2022-09-26 13:59:00,4.5,0.27,4.77,debit
657,68,1003,3,2022-09-26 10:38:00,3.5,0.21,3.71,credit
658,198,1004,7,2022-09-26 10:15:00,12.0,0.72,12.72,credit
659,120,1005,2,2022-09-26 11:43:00,21.59,1.3,22.89,credit
660,1,1007,4,2022-09-27 12:45:00,10.0,0.6,10.6,credit
661,2,1008,11,2022-09-27 16:45:00,23.25,1.4,24.65,mobile
662,2,1009,7,2022-09-27 16:55:00,8.25,0.49,8.74,mobile
663,11,1011,13,2022-09-27 13:30:00,4.0,0.24,4.24,credit
664,5,1012,13,2022-09-27 09:56:00,4.5,0.27,4.77,credit
665,5,1013,1,2022-09-27 13:21:00,11.0,0.66,11.66,mobile
666,7,1014,13,2022-09-28 14:59:00,9.0,0.54,9.54,credit
667,3,1015,2,2022-09-28 09:41:00,5.5,0.33,5.83,credit
668,8,1016,14,2022-09-28 15:59:00,4.47,0.27,4.74,mobile
669,2,1017,7,2022-09-28 16:35:00,10.25,0.61,10.86,credit
670,17,1018,2,2022-09-28 09:15:00,10.0,0.6,10.6,credit
671,68,1019,6,2022-09-28 11:40:00,9.5,0.57,10.07,credit
672,149,1020,14,2022-09-28 12:42:00,4.52,0.27,4.79,credit
673,4,1023,7,2022-09-28 15:14:00,19.06,1.14,20.2,mobile
674,3,1025,3,2022-09-29 14:43:00,10.0,0.6,10.6,credit
675,8,1027,4,2022-09-29 15:44:00,5.47,0.33,5.8,debit
676,149,1029,5,2022-09-29 09:17:00,25.02,1.5,26.52,mobile
677,2,1032,2,2022-09-29 09:23:00,7.25,0.43,7.68,credit
678,13,1033,5,2022-09-29 14:34:00,3.5,0.21,3.71,mobile
679,11,1034,10,2022-09-29 13:27:00,20.5,1.23,21.73,credit
680,103,1036,4,2022-09-30 09:41:00,5.44,0.33,5.77,credit
681,7,1038,14,2022-09-30 12:41:00,4.0,0.24,4.24,credit
682,197,1039,5,2022-09-30 09:49:00,5.5,0.33,5.83,credit
683,68,1040,7,2022-09-30 13:59:00,3.5,0.21,3.71,credit
684,149,1042,10,2022-09-30 09:25:00,9.02,0.54,9.56,mobile
685,2,1043,3,2022-09-30 10:37:00,22.25,1.33,23.58,debit
686,2,1045,1,2022-09-30 15:45:00,14.75,0.89,15.64,mobile
687,3,1046,4,2022-09-30 12:59:00,17.0,1.02,18.02,mobile
688,39,1047,3,2022-10-01 16:28:00,10.0,0.6,10.6,mobile
689,1,1048,4,2022-10-01 13:39:00,7.0,0.42,7.42,mobile
690,9,1050,13,2022-10-01 10:37:00,8.0,0.48,8.48,credit
691,120,1051,3,2022-10-01 10:14:00,6.09,0.37,6.46,credit
692,1,1052,14,2022-10-01 14:44:00,7.0,0.42,7.42,mobile
693,12,1053,3,2022-10-01 15:11:00,26.0,1.56,27.56,mobile
694,198,1054,12,2022-10-01 12:50:00,3.5,0.21,3.71,mobile
695,1,1058,14,2022-10-01 14:38:00,6.0,0.36,6.36,debit
696,198,1059,5,2022-10-01 15:59:00,10.0,0.6,10.6,mobile
697,1,1061,11,2022-10-02 11:37:00,3.5,0.21,3.71,credit
698,197,1062,14,2022-10-02 14:59:00,3.5,0.21,3.71,debit
699,5,1063,6,2022-10-02 11:17:00,8.0,0.48,8.48,mobile
700,5,1067,10,2022-10-02 14:59:00,15.0,0.9,15.9,mobile
701,2,1068,12,2022-10-02 15:39:00,35.25,2.11,37.36,debit
702,186,1069,2,2022-10-02 11:19:00,10.0,0.6,10.6,credit
703,6,1070,4,2022-10-02 14:20:00,5.5,0.33,5.83,mobile
704,5,1072,13,2022-10-03 09:25:00,9.5,0.57,10.07,credit
705,3,1073,3,2022-10-03 11:59:00,4.5,0.27,4.77,credit
706,2,1075,13,2022-10-03 16:48:00,7.25,0.43,7.68,debit
707,120,1076,3,2022-10-03 12:34:00,11.59,0.7,12.29,credit
708,120,1078,6,2022-10-03 10:12:00,6.09,0.37,6.46,credit
709,10,1079,11,2022-10-04 13:20:00,10.35,0.62,10.97,mobile
710,11,1080,11,2022-10-04 16:37:00,7.0,0.42,7.42,mobile
711,6,1081,6,2022-10-04 11:11:00,6.0,0.36,6.36,credit
712,2,1082,14,2022-10-04 09:56:00,21.25,1.27,22.52,credit
713,5,1083,5,2022-10-04 12:16:00,10.0,0.6,10.6,credit
714,3,1084,12,2022-10-04 14:26:00,3.5,0.21,3.71,credit
715,4,1085,4,2022-10-04 13:19:00,6.56,0.39,6.95,credit
716,1,1086,10,2022-10-04 09:40:00,9.5,0.57,10.07,credit
717,39,1089,3,2022-10-05 16:51:00,8.5,0.51,9.01,credit
718,8,1090,1,2022-10-05 10:44:00,18.97,1.14,20.11,credit
719,7,1092,11,2022-10-05 14:59:00,10.0,0.6,10.6,debit
720,120,1093,13,2022-10-05 13:58:00,11.09,0.67,11.76,credit
721,35,1094,11,2022-10-05 11:45:00,6.0,0.36,6.36,mobile
722,67,1097,11,2022-10-06 13:59:00,9.5,0.57,10.07,credit
723,2,1098,14,2022-10-06 15:58:00,14.25,0.85,15.1,credit
724,243,1099,2,2022-10-06 10:20:00,10.0,0.6,10.6,mobile
725,1,1101,13,2022-10-06 11:24:00,7.0,0.42,7.42,mobile
726,67,1105,11,2022-10-06 10:43:00,11.0,0.66,11.66,mobile
727,2,1106,3,2022-10-06 10:59:00,13.25,0.79,14.04,mobile
728,103,1107,13,2022-10-06 11:31:00,12.44,0.75,13.19,mobile
729,67,1108,1,2022-10-06 10:44:00,5.0,0.3,5.3,mobile
730,11,1109,4,2022-10-06 14:53:00,25.5,1.53,27.03,credit
731,5,1112,10,2022-10-06 14:59:00,22.0,1.32,23.32,debit
732,3,1113,3,2022-10-07 09:59:00,24.0,1.44,25.44,debit
733,103,1115,13,2022-10-07 10:45:00,10.94,0.66,11.6,credit
734,2,1117,1,2022-10-07 09:58:00,17.25,1.03,18.28,credit
735,103,1118,6,2022-10-07 10:31:00,5.94,0.36,6.3,credit
736,103,1119,6,2022-10-07 12:44:00,4.94,0.3,5.24,credit
737,196,1120,12,2022-10-07 09:13:00,8.5,0.51,9.01,credit
738,35,1121,10,2022-10-07 12:17:00,4.5,0.27,4.77,credit
739,5,1122,12,2022-10-08 12:59:00,4.5,0.27,4.77,credit
740,243,1123,12,2022-10-08 09:34:00,5.5,0.33,5.83,mobile
741,149,1124,7,2022-10-08 16:59:00,4.52,0.27,4.79,mobile
742,3,1125,3,2022-10-08 11:15:00,6.0,0.36,6.36,mobile
743,3,1126,5,2022-10-08 12:49:00,7.0,0.42,7.42,credit
744,191,1127,7,2022-10-08 11:16:00,31.94,1.92,33.86,debit
745,3,1128,10,2022-10-08 16:59:00,7.0,0.42,7.42,credit
746,97,1129,4,2022-10-08 15:59:00,31.5,1.89,33.39,credit
747,5,1131,5,2022-10-08 12:28:00,45.0,2.7,47.7,mobile
748,14,1132,5,2022-10-08 11:52:00,5.33,0.32,5.65,credit
749,2,1133,14,2022-10-08 13:25:00,4.75,0.28,5.03,credit
750,196,1134,12,2022-10-08 09:27:00,4.0,0.24,4.24,debit
751,67,1135,4,2022-10-08 10:30:00,3.5,0.21,3.71,credit
752,149,1136,5,2022-10-08 13:32:00,6.52,0.39,6.91,mobile
753,7,1137,12,2022-10-08 16:29:00,3.0,0.18,3.18,credit
754,8,1142,13,2022-10-09 16:40:00,23.97,1.44,25.41,credit
755,2,1143,12,2022-10-09 09:41:00,4.25,0.26,4.51,mobile
756,2,1144,13,2022-10-09 16:30:00,6.75,0.4,7.15,credit
757,1,1145,3,2022-10-09 14:27:00,5.0,0.3,5.3,credit
758,67,1146,14,2022-10-09 10:28:00,4.0,0.24,4.24,credit
759,15,1148,6,2022-10-09 13:51:00,5.5,0.33,5.83,mobile
760,67,1151,13,2022-10-09 12:16:00,9.5,0.57,10.07,credit
761,3,1152,1,2022-10-09 15:36:00,25.5,1.53,27.03,credit
762,8,1153,10,2022-10-09 12:59:00,4.47,0.27,4.74,credit
763,9,1156,10,2022-10-09 15:30:00,21.5,1.29,22.79,mobile
764,6,1158,12,2022-10-09 14:24:00,3.5,0.21,3.71,mobile
