survey_id,customer_id,visit_id,survey_date,overall_satisfaction,likelihood_recommend,cleanliness_rating,staff_rating,cat_experience,food_quality,comments
1644,218,11082,2024-03-01,6,7,10,7,7,6.0,
1645,103,11088,2024-03-01,9,9,10,6,9,6.0,
1646,198,11091,2024-03-01,6,6,7,8,5,5.0,
1647,205,11092,2024-03-01,6,7,9,9,6,5.0,
1648,82,11096,2024-03-02,7,6,5,7,6,6.0,Cat yoga was amazing!
1649,57,11097,2024-03-02,9,9,10,7,9,5.0,Would recommend to friends.
1650,39,11102,2024-03-02,7,7,7,9,7,7.0,A bit crowded today.
1651,128,11107,2024-03-02,6,5,8,8,6,6.0,
1652,3,11111,2024-03-02,7,9,8,7,8,6.0,
1653,48,11115,2024-03-03,7,8,7,8,6,8.0,Cat yoga was amazing!
1654,158,11117,2024-03-03,4,5,8,7,4,6.0,Perfect rainy day activity.
1655,26,11120,2024-03-03,7,7,7,8,7,10.0,Best cat cafe in DC!
1656,238,11122,2024-03-03,7,8,8,8,9,5.0,Wish there were more cats available.
1657,13,11126,2024-03-03,5,6,8,8,4,9.0,Great experience!
1658,68,11132,2024-03-04,5,4,8,7,7,10.0,Wish there were more cats available.
1659,140,11159,2024-03-05,5,5,9,8,5,7.0,
1660,74,11165,2024-03-06,5,4,8,9,5,8.0,A bit crowded today.
1661,178,11176,2024-03-06,6,7,8,8,7,7.0,The waffles were delicious.
1662,158,11193,2024-03-07,6,5,9,7,7,7.0,A bit crowded today.
1663,16,11195,2024-03-07,4,5,6,6,6,7.0,A bit crowded today.
1664,56,11210,2024-03-08,7,6,8,8,8,7.0,Best cat cafe in DC!
1665,88,11213,2024-03-08,5,6,8,8,5,7.0,
1666,201,11237,2024-03-10,8,8,7,7,9,6.0,A bit crowded today.
1667,12,11243,2024-03-10,5,3,9,9,5,7.0,Will definitely come back.
1668,43,11244,2024-03-10,9,7,10,8,10,8.0,Cat yoga was amazing!
1669,17,11246,2024-03-10,6,7,8,8,8,8.0,The waffles were delicious.
1670,25,11254,2024-03-11,7,8,7,9,7,7.0,
1671,214,11255,2024-03-11,9,8,8,7,9,6.0,
1672,8,11256,2024-03-11,4,4,9,9,6,6.0,
1673,202,11270,2024-03-12,5,7,7,8,6,8.0,The staff was so helpful.
1674,231,11277,2024-03-12,5,5,8,7,4,7.0,My new favorite spot!
1675,202,11285,2024-03-13,7,8,8,8,7,6.0,Will definitely come back.
1676,91,11320,2024-03-15,7,8,6,7,9,7.0,
1677,72,11339,2024-03-16,7,7,7,8,7,8.0,
1678,32,11340,2024-03-16,6,5,8,8,5,7.0,Coffee was excellent.
1680,125,11361,2024-03-17,8,7,9,8,7,6.0,
1681,119,11370,2024-03-18,5,5,10,7,7,8.0,
1682,173,11372,2024-03-18,6,7,6,7,7,5.0,Best cat cafe in DC!
1683,151,11375,2024-03-18,8,8,9,8,7,7.0,The waffles were delicious.
1684,13,11390,2024-03-19,4,4,8,8,5,,
1685,174,11392,2024-03-19,8,9,7,8,8,8.0,
1686,209,11395,2024-03-19,6,7,6,8,9,7.0,Cat yoga was amazing!
1687,127,11399,2024-03-19,9,10,9,8,8,9.0,Relaxing atmosphere.
1689,69,11416,2024-03-20,7,8,7,9,8,,A bit crowded today.
1690,3,11422,2024-03-21,7,4,7,9,7,9.0,
1691,210,11423,2024-03-21,6,5,8,7,7,6.0,Would recommend to friends.
1692,12,11424,2024-03-21,8,7,8,7,7,5.0,The staff was so helpful.
1693,56,11437,2024-03-21,8,8,7,7,8,7.0,The waffles were delicious.
1694,224,11447,2024-03-22,6,6,8,7,7,8.0,Wish there were more cats available.
1695,130,11448,2024-03-22,9,8,7,7,9,8.0,Would recommend to friends.
1696,215,11449,2024-03-22,4,3,9,8,5,6.0,Perfect rainy day activity.
1697,167,11451,2024-03-22,7,7,8,9,7,6.0,Loved the cats!
1698,45,11454,2024-03-22,9,8,7,9,8,8.0,Cat yoga was amazing!
1699,156,11470,2024-03-23,6,5,8,7,7,4.0,
1700,214,11471,2024-03-23,7,6,8,9,9,6.0,
1701,212,11475,2024-03-24,9,8,7,9,9,8.0,A bit crowded today.
1703,178,11482,2024-03-24,7,7,8,8,8,8.0,
1704,66,11497,2024-03-25,6,6,7,7,7,8.0,My new favorite spot!
1705,233,11507,2024-03-25,4,3,8,7,6,,Coffee was excellent.
1706,168,11516,2024-03-26,4,4,7,9,4,8.0,The waffles were delicious.
1707,100,11525,2024-03-27,4,4,6,9,4,8.0,
1708,54,11533,2024-03-27,7,6,8,6,6,9.0,A bit crowded today.
1709,156,11540,2024-03-27,6,7,7,7,8,7.0,A bit crowded today.
1710,139,11548,2024-03-28,5,5,8,7,7,8.0,My new favorite spot!
1711,64,11562,2024-03-29,7,7,7,8,9,8.0,Perfect rainy day activity.
1712,175,11565,2024-03-29,6,6,7,8,8,,Perfect rainy day activity.
1713,160,11567,2024-03-29,8,9,8,7,8,6.0,Would recommend to friends.
1714,52,11572,2024-03-29,6,6,8,9,5,6.0,Wish there were more cats available.
1715,219,11581,2024-03-30,4,2,7,6,5,7.0,
1717,103,11586,2024-03-30,5,6,7,7,7,7.0,
1718,226,11588,2024-03-30,6,5,7,7,4,7.0,Great experience!
1719,41,11589,2024-03-30,4,5,8,8,5,5.0,The staff was so helpful.
1720,188,11600,2024-03-31,7,6,7,8,9,9.0,
1721,65,11616,2024-04-01,8,9,6,9,8,6.0,
1722,57,11618,2024-04-01,3,3,6,7,4,6.0,Would recommend to friends.
1723,94,11637,2024-04-02,6,7,7,8,7,8.0,Great experience!
1724,88,11642,2024-04-02,3,4,9,7,6,6.0,
1725,96,11647,2024-04-03,6,6,8,6,7,7.0,
1726,23,11651,2024-04-03,4,4,5,8,4,,Coffee was excellent.
1727,52,11653,2024-04-03,5,5,9,7,6,8.0,A bit crowded today.
1728,49,11669,2024-04-04,5,4,9,8,5,9.0,A bit crowded today.
1729,228,11673,2024-04-04,10,8,7,8,9,5.0,Cat yoga was amazing!
1730,19,11677,2024-04-04,5,6,9,8,4,8.0,Coffee was excellent.
1731,229,11682,2024-04-05,9,10,8,8,10,9.0,Cat yoga was amazing!
1732,237,11685,2024-04-05,8,6,7,7,7,10.0,Great experience!
1733,133,11686,2024-04-05,8,8,8,6,7,6.0,
1734,209,11702,2024-04-06,9,8,8,8,9,5.0,Great experience!
1735,118,11704,2024-04-06,4,4,8,6,7,,
1736,50,11710,2024-04-06,5,5,7,7,5,6.0,
1737,16,11714,2024-04-07,6,6,8,9,8,9.0,
1738,50,11723,2024-04-07,9,8,7,8,8,5.0,
1739,139,11731,2024-04-08,6,6,7,7,6,5.0,Cat yoga was amazing!
1740,152,11741,2024-04-08,5,5,9,7,6,5.0,
1741,147,11742,2024-04-08,7,9,9,9,8,8.0,A bit crowded today.
1742,5,11746,2024-04-08,8,8,10,5,7,7.0,Loved the cats!
1743,169,11752,2024-04-09,5,3,7,7,5,8.0,Great experience!
1744,100,11792,2024-04-11,7,6,8,8,7,7.0,Great experience!
1745,33,11808,2024-04-12,8,7,9,7,9,8.0,Will definitely come back.
1746,100,11810,2024-04-12,8,9,6,7,10,8.0,
1747,103,11821,2024-04-13,9,10,8,7,9,7.0,
1748,57,11822,2024-04-13,6,5,7,8,7,8.0,A bit crowded today.
1749,7,11823,2024-04-13,8,9,7,8,10,6.0,Cat yoga was amazing!
1750,20,11835,2024-04-14,7,6,8,8,7,6.0,Great experience!
1751,155,11836,2024-04-14,8,9,9,7,7,5.0,
1752,201,11843,2024-04-14,5,4,7,7,6,9.0,
1753,221,11850,2024-04-14,6,6,8,8,6,6.0,A bit crowded today.
1754,154,11853,2024-04-15,8,9,8,7,9,4.0,Best cat cafe in DC!
1755,161,11855,2024-04-15,7,8,7,9,7,8.0,
1756,101,11857,2024-04-15,7,7,7,8,7,,Would recommend to friends.
1757,174,11858,2024-04-15,7,7,6,7,7,,
1758,137,11860,2024-04-15,5,7,8,8,9,5.0,The waffles were delicious.
1759,81,11868,2024-04-16,5,4,6,9,5,8.0,Perfect rainy day activity.
1760,110,11869,2024-04-16,7,7,8,8,8,6.0,Best cat cafe in DC!
1761,110,11871,2024-04-16,6,6,8,7,7,6.0,
1762,114,11873,2024-04-16,9,8,8,7,8,8.0,The waffles were delicious.
1763,45,11877,2024-04-16,7,8,7,7,8,5.0,
1764,225,11907,2024-04-18,6,6,8,8,6,6.0,The staff was so helpful.
1765,153,11913,2024-04-18,9,8,5,9,10,6.0,Coffee was excellent.
1766,63,11918,2024-04-18,6,7,9,8,7,7.0,Best cat cafe in DC!
1767,235,11929,2024-04-19,5,4,7,7,4,9.0,Wish there were more cats available.
1768,189,11932,2024-04-19,9,10,7,8,10,5.0,Would recommend to friends.
1769,21,11944,2024-04-20,8,9,7,8,10,4.0,Cat yoga was amazing!
1770,31,11947,2024-04-20,6,5,8,8,4,6.0,Will definitely come back.
1771,90,11949,2024-04-20,8,9,9,6,10,9.0,My new favorite spot!
1772,160,11950,2024-04-20,7,8,8,7,8,9.0,Would recommend to friends.
1773,50,11953,2024-04-20,7,7,6,8,8,7.0,Wish there were more cats available.
1774,15,11963,2024-04-21,7,7,8,7,8,8.0,Loved the cats!
1775,68,11964,2024-04-21,6,7,8,7,8,6.0,The staff was so helpful.
1776,162,11973,2024-04-22,8,9,7,8,8,5.0,Cat yoga was amazing!
1777,56,11979,2024-04-22,9,10,6,9,10,5.0,
1778,145,11987,2024-04-22,5,4,7,7,5,7.0,
1779,80,11992,2024-04-23,6,5,9,9,7,7.0,
1780,131,11994,2024-04-23,8,7,7,8,9,5.0,The waffles were delicious.
1781,40,12003,2024-04-23,7,9,6,9,9,10.0,Loved the cats!
1782,63,12004,2024-04-23,8,7,6,7,9,5.0,My new favorite spot!
1783,211,12011,2024-04-24,7,8,8,9,8,7.0,
1784,239,12013,2024-04-24,6,7,8,8,8,9.0,
1785,225,12021,2024-04-24,6,4,10,7,5,5.0,Cat yoga was amazing!
1786,178,12028,2024-04-25,4,5,9,8,4,8.0,The staff was so helpful.
1787,134,12032,2024-04-25,7,7,8,6,9,7.0,A bit crowded today.
1788,190,12037,2024-04-25,4,6,8,9,7,6.0,
1789,226,12039,2024-04-25,8,8,9,7,10,7.0,Perfect rainy day activity.
1791,213,12068,2024-04-27,6,6,8,9,6,5.0,
1792,91,12072,2024-04-27,7,7,8,8,8,7.0,
1793,60,12077,2024-04-28,6,6,8,7,6,6.0,
1794,118,12084,2024-04-28,8,8,7,7,10,8.0,Loved the cats!
1795,151,12088,2024-04-28,6,6,7,7,8,6.0,
1796,87,12090,2024-04-28,6,6,7,8,7,,
1797,197,12092,2024-04-29,6,8,8,9,8,8.0,Would recommend to friends.
1798,37,12099,2024-04-29,7,7,6,8,8,8.0,
1799,225,12100,2024-04-29,7,7,8,7,10,8.0,Would recommend to friends.
1800,110,12104,2024-04-29,6,8,6,8,9,8.0,Perfect rainy day activity.
1801,147,12115,2024-04-30,5,6,10,7,6,8.0,
1802,56,12124,2024-04-30,9,9,7,10,10,8.0,My new favorite spot!
1803,122,12130,2024-05-01,7,6,7,9,6,7.0,
1804,167,12136,2024-05-01,4,5,8,9,6,6.0,
1805,68,12145,2024-05-02,8,7,7,8,8,,
1807,194,12149,2024-05-02,7,9,6,9,8,7.0,
1808,96,12159,2024-05-02,8,8,7,7,10,7.0,
1809,152,12160,2024-05-03,7,8,7,7,10,6.0,Loved the cats!
1810,237,12167,2024-05-03,3,3,8,9,3,8.0,
1811,1,12174,2024-05-03,5,8,7,7,7,8.0,The staff was so helpful.
1812,109,12182,2024-05-04,4,4,6,9,4,,Relaxing atmosphere.
1813,163,12197,2024-05-05,9,8,7,8,10,6.0,Wish there were more cats available.
1814,121,12214,2024-05-06,8,8,6,7,8,7.0,Best cat cafe in DC!
1815,89,12216,2024-05-06,8,7,8,9,6,7.0,
1816,24,12227,2024-05-06,7,7,8,7,8,6.0,Would recommend to friends.
1817,137,12232,2024-05-07,7,7,8,9,8,5.0,My new favorite spot!
1818,241,12238,2024-05-07,10,10,8,8,10,6.0,A bit crowded today.
1819,230,12244,2024-05-07,7,7,9,8,8,7.0,Coffee was excellent.
1820,76,12251,2024-05-08,5,5,9,7,6,7.0,The waffles were delicious.
1821,120,12252,2024-05-08,7,9,6,9,9,7.0,
1822,27,12258,2024-05-08,7,6,7,9,8,7.0,Best cat cafe in DC!
1823,134,12261,2024-05-08,3,6,7,7,5,9.0,
1824,61,12267,2024-05-09,7,6,7,10,8,6.0,Will definitely come back.
1825,2,12280,2024-05-10,9,7,8,8,8,7.0,
1826,209,12284,2024-05-10,8,8,8,7,8,7.0,Will definitely come back.
1827,36,12290,2024-05-10,7,7,8,8,6,7.0,
1828,201,12299,2024-05-11,6,5,7,8,5,8.0,A bit crowded today.
1829,117,12311,2024-05-11,10,9,7,6,10,5.0,
1830,26,12312,2024-05-11,7,6,5,8,8,7.0,
1831,186,12330,2024-05-12,9,10,7,6,10,9.0,Wish there were more cats available.
1832,117,12333,2024-05-13,7,6,8,8,7,7.0,Cat yoga was amazing!
1833,23,12336,2024-05-13,9,10,8,9,10,7.0,Wish there were more cats available.
1834,212,12340,2024-05-13,8,10,8,7,10,4.0,Perfect rainy day activity.
1835,196,12341,2024-05-13,4,3,6,8,3,7.0,
1836,50,12347,2024-05-13,8,8,10,7,8,9.0,Will definitely come back.
1837,114,12349,2024-05-14,8,8,9,6,7,5.0,
1838,129,12359,2024-05-14,5,4,6,8,5,8.0,Relaxing atmosphere.
1839,142,12367,2024-05-15,7,6,8,8,6,8.0,Best cat cafe in DC!
1840,213,12372,2024-05-15,5,5,9,9,6,7.0,
1841,161,12378,2024-05-15,8,8,8,8,9,6.0,Coffee was excellent.
1842,228,12388,2024-05-16,8,10,9,7,7,8.0,Loved the cats!
1843,29,12395,2024-05-16,5,6,7,9,4,6.0,Best cat cafe in DC!
1844,166,12426,2024-05-18,6,6,8,7,6,10.0,
1845,111,12429,2024-05-18,6,6,8,8,6,4.0,The waffles were delicious.
1846,19,12443,2024-05-19,9,8,8,8,9,8.0,Best cat cafe in DC!
1847,120,12450,2024-05-19,6,7,7,8,6,6.0,Loved the cats!
1848,91,12460,2024-05-20,8,6,7,7,9,7.0,
1849,242,12467,2024-05-20,7,7,6,8,7,8.0,Wish there were more cats available.
1850,183,12468,2024-05-20,8,10,10,9,9,8.0,Best cat cafe in DC!
1851,62,12473,2024-05-21,6,5,8,8,4,7.0,Coffee was excellent.
1852,104,12480,2024-05-21,6,6,9,9,8,7.0,The waffles were delicious.
1853,10,12481,2024-05-21,8,8,8,8,6,7.0,
1854,15,12493,2024-05-22,5,5,8,6,6,6.0,
1855,3,12497,2024-05-22,7,8,7,8,10,6.0,Cat yoga was amazing!
1856,73,12501,2024-05-22,9,9,6,9,10,8.0,The waffles were delicious.
1857,15,12515,2024-05-23,7,6,8,9,7,5.0,Best cat cafe in DC!
1858,241,12525,2024-05-24,8,7,7,8,10,6.0,Will definitely come back.
1859,100,12529,2024-05-24,6,6,7,7,6,9.0,My new favorite spot!
1860,78,12535,2024-05-24,5,5,9,9,7,8.0,
1861,73,12537,2024-05-24,9,9,8,7,9,8.0,Best cat cafe in DC!
1862,55,12542,2024-05-25,7,4,6,8,7,7.0,Coffee was excellent.
1863,248,12544,2024-05-25,7,7,8,8,8,9.0,Cat yoga was amazing!
1864,225,12546,2024-05-25,6,6,7,8,8,7.0,My new favorite spot!
1865,50,12555,2024-05-26,6,5,9,6,4,7.0,Best cat cafe in DC!
1866,123,12558,2024-05-26,9,8,7,9,9,6.0,A bit crowded today.
1867,232,12559,2024-05-26,4,4,7,8,5,7.0,
1868,77,12563,2024-05-26,6,6,9,7,7,8.0,My new favorite spot!
1869,237,12566,2024-05-26,7,7,9,8,7,6.0,Great experience!
1870,246,12582,2024-05-27,5,5,6,8,5,5.0,The staff was so helpful.
1871,42,12583,2024-05-27,8,7,8,7,8,7.0,Relaxing atmosphere.
1872,32,12585,2024-05-27,8,6,6,8,10,6.0,Loved the cats!
1873,73,12588,2024-05-27,9,10,7,7,10,7.0,Will definitely come back.
1874,61,12591,2024-05-28,7,8,7,7,8,8.0,Will definitely come back.
1875,210,12596,2024-05-28,4,5,7,6,6,7.0,Coffee was excellent.
1876,139,12602,2024-05-28,6,7,8,8,8,6.0,Coffee was excellent.
1877,175,12617,2024-05-29,6,5,8,8,7,6.0,The staff was so helpful.
1878,141,12620,2024-05-29,8,8,8,8,7,5.0,Best cat cafe in DC!
1879,229,12628,2024-05-30,7,7,8,10,8,7.0,
1880,25,12636,2024-05-30,8,9,8,6,9,7.0,Will definitely come back.
1881,151,12641,2024-05-31,9,9,8,7,9,6.0,The waffles were delicious.
1882,119,12649,2024-05-31,7,8,8,7,8,8.0,
1883,226,12659,2024-06-01,4,4,5,7,5,8.0,Perfect rainy day activity.
1884,224,12663,2024-06-01,9,9,7,8,7,7.0,
1885,17,12679,2024-06-02,8,8,7,8,8,7.0,My new favorite spot!
1886,130,12684,2024-06-02,6,7,9,8,7,8.0,My new favorite spot!
1887,19,12685,2024-06-02,6,5,8,8,6,8.0,
1888,193,12701,2024-06-03,9,9,7,7,10,7.0,My new favorite spot!
1889,91,12707,2024-06-03,7,8,7,7,8,8.0,
1890,235,12719,2024-06-04,7,6,7,7,6,7.0,A bit crowded today.
1891,91,12723,2024-06-04,9,8,9,8,8,8.0,
1892,5,12728,2024-06-05,4,4,10,8,3,9.0,My new favorite spot!
1893,171,12730,2024-06-05,7,7,7,8,8,7.0,The waffles were delicious.
1894,56,12741,2024-06-05,7,8,8,8,7,6.0,
1895,233,12749,2024-06-06,4,4,7,8,6,,Best cat cafe in DC!
1896,218,12765,2024-06-07,8,7,8,8,6,5.0,Great experience!
1898,136,12788,2024-06-08,5,7,8,7,6,7.0,
1900,10,12792,2024-06-08,6,6,6,9,6,7.0,
1901,217,12793,2024-06-08,7,5,8,8,8,7.0,Relaxing atmosphere.
1902,91,12795,2024-06-09,7,8,7,7,8,,
1904,182,12799,2024-06-09,9,8,10,6,9,7.0,Coffee was excellent.
1905,184,12802,2024-06-09,8,7,6,8,10,6.0,Coffee was excellent.
1906,39,12807,2024-06-09,8,9,8,7,8,8.0,The waffles were delicious.
1907,148,12818,2024-06-10,7,5,8,7,6,5.0,Relaxing atmosphere.
1908,176,12821,2024-06-10,9,10,10,8,9,8.0,Will definitely come back.
1909,224,12833,2024-06-11,8,8,8,8,9,,The staff was so helpful.
1910,142,12834,2024-06-11,7,7,7,8,6,6.0,The staff was so helpful.
1911,185,12863,2024-06-12,6,5,7,7,7,6.0,Would recommend to friends.
1912,152,12868,2024-06-13,9,10,8,7,9,7.0,A bit crowded today.
1913,108,12878,2024-06-13,7,7,8,7,6,7.0,
1914,230,12879,2024-06-13,9,8,5,9,10,7.0,
1915,68,12881,2024-06-14,7,6,9,8,7,8.0,The staff was so helpful.
1916,137,12897,2024-06-14,6,7,9,7,7,8.0,Perfect rainy day activity.
1917,41,12914,2024-06-15,6,5,7,7,6,6.0,Coffee was excellent.
1918,12,12916,2024-06-16,6,5,7,6,5,7.0,
1919,28,12918,2024-06-16,7,6,7,8,8,5.0,Coffee was excellent.
1920,79,12922,2024-06-16,6,6,7,7,6,,Loved the cats!
1921,210,12930,2024-06-16,7,6,8,7,6,7.0,My new favorite spot!
1922,213,12932,2024-06-16,6,6,8,7,7,6.0,Would recommend to friends.
1923,188,12935,2024-06-17,4,4,8,7,4,,Loved the cats!
1924,81,12940,2024-06-17,9,8,8,8,10,,Relaxing atmosphere.
1925,221,12944,2024-06-17,8,8,8,8,8,7.0,Cat yoga was amazing!
1926,136,12960,2024-06-18,8,7,8,8,9,7.0,
1927,134,12981,2024-06-19,9,8,8,7,9,6.0,
1928,77,12992,2024-06-20,7,8,7,8,8,8.0,
1929,243,13005,2024-06-21,7,7,7,8,9,9.0,Coffee was excellent.
1931,89,13009,2024-06-21,6,6,6,8,6,8.0,
1932,70,13022,2024-06-22,7,7,7,8,7,6.0,Will definitely come back.
1933,188,13028,2024-06-22,8,7,6,7,7,9.0,Loved the cats!
1934,213,13034,2024-06-22,8,9,8,7,9,6.0,Wish there were more cats available.
1935,14,13047,2024-06-23,8,7,8,8,7,8.0,Would recommend to friends.
1936,23,13052,2024-06-23,7,7,7,9,7,7.0,Cat yoga was amazing!
1937,56,13059,2024-06-24,7,6,7,8,4,9.0,
1938,32,13075,2024-06-25,7,7,6,8,8,7.0,Best cat cafe in DC!
1939,152,13077,2024-06-25,7,9,9,8,7,10.0,Perfect rainy day activity.
1940,89,13079,2024-06-25,7,7,8,7,8,5.0,
1941,227,13090,2024-06-26,8,8,6,8,8,8.0,
1942,145,13095,2024-06-26,9,9,8,6,10,5.0,
1943,180,13104,2024-06-27,6,7,6,7,8,7.0,
1944,70,13106,2024-06-27,9,8,8,8,10,9.0,
1945,165,13111,2024-06-27,7,7,8,9,7,6.0,My new favorite spot!
1946,90,13115,2024-06-27,6,6,7,9,6,7.0,
1947,38,13118,2024-06-27,7,6,8,7,8,4.0,Great experience!
1948,36,13135,2024-06-28,7,7,8,9,7,,
1949,14,13150,2024-06-29,6,6,7,7,7,8.0,Will definitely come back.
1950,84,13157,2024-06-30,5,6,8,9,6,8.0,
1951,94,13161,2024-06-30,7,6,6,6,7,8.0,
1952,183,13163,2024-06-30,6,6,8,8,5,6.0,Best cat cafe in DC!
1953,246,13184,2024-07-01,8,9,6,7,8,8.0,A bit crowded today.
1954,231,13187,2024-07-01,6,8,6,7,7,5.0,Will definitely come back.
1955,157,13198,2024-07-02,4,3,7,8,4,,
1956,92,13199,2024-07-02,6,7,8,8,4,7.0,Great experience!
1957,132,13217,2024-07-03,6,7,9,10,7,8.0,Cat yoga was amazing!
1958,93,13222,2024-07-03,6,7,8,7,8,8.0,Relaxing atmosphere.
1959,164,13236,2024-07-04,8,8,8,7,8,6.0,Coffee was excellent.
1960,234,13237,2024-07-04,6,5,8,9,7,9.0,
1961,175,13238,2024-07-04,6,7,6,8,7,6.0,Wish there were more cats available.
1962,23,13249,2024-07-05,8,8,8,8,7,7.0,Great experience!
1963,143,13260,2024-07-06,6,6,8,7,5,9.0,Cat yoga was amazing!
1964,138,13263,2024-07-06,7,5,6,7,6,7.0,
1965,186,13267,2024-07-06,7,7,9,8,7,7.0,
1966,186,13273,2024-07-06,7,7,8,7,6,6.0,Perfect rainy day activity.
1967,210,13279,2024-07-07,6,6,7,6,7,8.0,Perfect rainy day activity.
1968,101,13284,2024-07-07,8,7,8,8,10,,
1969,246,13286,2024-07-07,6,7,8,9,7,5.0,Would recommend to friends.
1970,235,13287,2024-07-07,6,6,8,8,6,7.0,
1971,96,13288,2024-07-07,7,7,6,8,8,7.0,My new favorite spot!
1972,193,13293,2024-07-08,7,7,8,7,8,6.0,Will definitely come back.
1973,78,13318,2024-07-09,4,4,6,7,5,7.0,
1974,235,13319,2024-07-09,8,8,8,8,7,8.0,Loved the cats!
1975,173,13321,2024-07-09,8,8,8,6,7,7.0,The staff was so helpful.
1976,40,13322,2024-07-09,7,7,8,8,6,3.0,The staff was so helpful.
1977,188,13334,2024-07-10,2,3,8,8,3,6.0,
1978,173,13339,2024-07-10,9,8,7,8,10,7.0,A bit crowded today.
1979,168,13353,2024-07-11,5,6,8,8,5,8.0,Cat yoga was amazing!
1980,201,13359,2024-07-11,6,7,7,7,7,7.0,Perfect rainy day activity.
1981,10,13361,2024-07-11,8,7,7,6,9,6.0,Would recommend to friends.
1982,188,13364,2024-07-12,7,7,8,6,7,7.0,
1983,65,13382,2024-07-13,6,6,6,7,7,8.0,A bit crowded today.
1984,99,13401,2024-07-14,7,4,9,7,6,6.0,Coffee was excellent.
1985,153,13411,2024-07-14,7,8,7,7,7,6.0,Great experience!
1986,151,13420,2024-07-15,8,9,7,7,9,8.0,Coffee was excellent.
1987,46,13429,2024-07-15,5,6,8,7,5,7.0,Best cat cafe in DC!
1988,207,13437,2024-07-16,7,6,7,8,9,7.0,
1989,215,13467,2024-07-18,5,6,8,6,5,7.0,Relaxing atmosphere.
1990,172,13475,2024-07-18,7,7,8,8,8,,Great experience!
1991,136,13487,2024-07-19,6,8,9,8,7,9.0,My new favorite spot!
1992,146,13492,2024-07-19,7,5,8,7,7,7.0,
1993,233,13495,2024-07-19,9,10,7,8,10,6.0,
1994,84,13507,2024-07-20,7,7,7,8,8,6.0,
1995,55,13509,2024-07-20,6,5,7,9,7,6.0,Will definitely come back.
1996,171,13513,2024-07-20,9,10,7,7,8,7.0,Cat yoga was amazing!
1997,72,13520,2024-07-21,6,7,8,9,7,4.0,Wish there were more cats available.
1998,97,13530,2024-07-21,7,6,8,8,8,7.0,Wish there were more cats available.
1999,170,13538,2024-07-22,8,8,8,7,7,8.0,Coffee was excellent.
2000,49,13541,2024-07-22,9,8,8,8,7,9.0,
2001,167,13545,2024-07-22,7,7,8,6,6,7.0,Would recommend to friends.
2002,94,13547,2024-07-22,6,7,7,9,7,8.0,Relaxing atmosphere.
2003,135,13563,2024-07-23,8,7,9,7,8,6.0,The waffles were delicious.
2004,238,13566,2024-07-23,7,9,9,8,8,,Loved the cats!
2005,14,13574,2024-07-24,6,6,8,8,7,8.0,
2006,71,13579,2024-07-24,5,5,9,8,5,7.0,Relaxing atmosphere.
2007,62,13605,2024-07-26,6,6,6,9,6,8.0,
2008,38,13612,2024-07-26,7,8,8,7,6,7.0,A bit crowded today.
2010,129,13635,2024-07-27,6,6,7,7,5,8.0,
2011,141,13638,2024-07-28,8,8,8,7,10,5.0,Wish there were more cats available.
2012,177,13641,2024-07-28,7,7,8,9,7,7.0,Best cat cafe in DC!
2013,36,13653,2024-07-28,6,6,8,8,7,9.0,Coffee was excellent.
2014,166,13654,2024-07-29,6,6,7,8,5,8.0,
2016,143,13708,2024-08-01,8,8,6,8,7,5.0,Perfect rainy day activity.
2017,218,13722,2024-08-01,7,6,7,7,9,5.0,
2018,229,13730,2024-08-02,6,6,7,6,7,6.0,Relaxing atmosphere.
2019,7,13733,2024-08-02,7,5,9,8,6,6.0,Loved the cats!
2020,75,13748,2024-08-03,7,7,8,8,7,6.0,
2021,78,13751,2024-08-03,6,6,8,8,7,7.0,Loved the cats!
2022,15,13752,2024-08-03,5,5,8,8,6,6.0,Loved the cats!
2023,134,13760,2024-08-04,9,7,8,7,9,7.0,Coffee was excellent.
2025,150,13777,2024-08-05,8,8,8,6,8,7.0,
2026,220,13794,2024-08-06,8,8,6,7,9,4.0,Best cat cafe in DC!
2027,131,13805,2024-08-06,5,6,9,9,6,7.0,
2028,60,13813,2024-08-07,6,6,8,7,7,7.0,A bit crowded today.
2029,236,13820,2024-08-07,6,7,8,7,6,7.0,Would recommend to friends.
2030,13,13821,2024-08-07,6,5,9,7,8,7.0,A bit crowded today.
2031,198,13834,2024-08-08,6,7,7,8,5,8.0,
2032,33,13836,2024-08-08,8,8,9,8,8,5.0,Coffee was excellent.
2033,114,13840,2024-08-08,7,6,7,8,8,8.0,
2034,181,13842,2024-08-08,9,7,9,9,8,6.0,Perfect rainy day activity.
2035,44,13862,2024-08-10,7,6,9,9,8,,
2036,211,13865,2024-08-10,8,7,8,8,9,6.0,A bit crowded today.
2037,151,13875,2024-08-10,7,7,5,8,6,5.0,
2038,122,13886,2024-08-11,5,5,8,7,5,6.0,Perfect rainy day activity.
2039,113,13895,2024-08-12,5,6,8,7,6,7.0,Loved the cats!
2040,91,13896,2024-08-12,7,6,9,8,8,7.0,
2041,81,13902,2024-08-12,8,8,6,6,10,7.0,The waffles were delicious.
2042,202,13912,2024-08-13,6,7,8,9,8,5.0,My new favorite spot!
2043,8,13922,2024-08-13,10,9,7,8,9,5.0,Best cat cafe in DC!
2044,95,13924,2024-08-13,7,6,9,8,8,7.0,Would recommend to friends.
2045,220,13935,2024-08-14,7,8,9,7,8,8.0,
