interaction_id,visit_id,cat_id,type_id,duration_mins,staff_id,start_time,notes
718,536,3,4,29,6,10:14:00,
719,537,4,3,36,10,17:12:00,
720,538,19,7,37,10,14:59:00,
721,538,2,3,39,7,15:13:00,
722,539,19,6,32,4,16:46:00,
723,540,2,6,43,1,17:16:00,
724,540,19,6,33,14,16:56:00,
725,540,1,7,33,11,16:46:00,
726,541,2,6,34,5,11:20:00,
727,541,4,5,33,4,10:21:00,
728,541,1,2,38,5,10:57:00,
729,542,3,4,36,7,09:41:00,
730,542,4,1,40,10,09:29:00,
731,543,3,5,26,5,11:52:00,
732,544,3,8,36,2,12:11:00,
733,544,1,4,30,7,11:46:00,
734,545,3,7,46,12,10:02:00,
735,545,19,4,41,12,10:08:00,
736,545,1,4,36,4,10:13:00,
737,546,1,4,31,3,11:47:00,
738,546,4,2,36,1,11:27:00,
739,547,1,2,37,7,13:56:00,
740,547,4,7,15,12,13:29:00,
741,547,19,1,26,12,13:31:00,
742,548,19,3,26,11,14:21:00,
743,548,2,3,23,14,12:44:00,
744,549,19,2,28,11,14:40:00,
745,549,4,5,38,5,14:58:00,
746,550,3,3,17,13,10:22:00,
747,550,4,3,24,12,10:11:00,
748,551,1,6,29,13,16:55:00,
749,552,3,5,28,4,15:27:00,
750,553,1,6,36,6,10:29:00,
751,553,3,2,39,13,10:22:00,
752,554,4,7,22,1,16:14:00,
753,555,1,5,24,6,11:07:00,
754,555,3,6,15,12,11:22:00,
755,556,19,2,47,13,09:59:00,
756,557,19,2,15,10,13:32:00,
757,558,2,2,35,5,14:10:00,
758,558,3,7,29,7,13:58:00,
759,559,3,2,43,12,16:59:00,
760,560,3,1,20,4,17:23:00,
761,561,3,4,42,14,15:11:00,
762,562,3,6,31,7,13:06:00,
763,563,1,7,40,3,15:06:00,
764,564,2,1,39,3,15:31:00,
765,564,1,6,23,14,14:57:00,
766,565,19,6,32,13,11:42:00,
767,565,2,8,52,10,11:48:00,
768,566,1,6,40,4,14:22:00,
769,566,3,1,35,1,14:54:00,
770,567,19,7,35,12,11:35:00,
771,567,1,3,27,7,11:24:00,
772,568,4,7,31,1,12:03:00,
773,568,2,4,45,1,12:24:00,
774,569,19,5,39,2,15:28:00,
775,570,4,7,33,14,10:30:00,
776,570,1,6,30,12,11:47:00,
777,571,19,5,37,10,12:32:00,
778,572,1,5,31,2,16:55:00,
779,572,4,6,17,13,17:17:00,
780,573,4,2,34,6,17:34:00,
781,574,3,8,24,3,13:45:00,
782,575,3,8,31,3,11:11:00,
783,576,19,4,32,5,16:45:00,
784,576,3,1,21,3,16:43:00,
785,577,1,5,21,11,12:34:00,
786,577,4,2,36,11,12:36:00,
787,578,1,1,40,11,12:20:00,
788,579,4,8,40,4,10:46:00,
789,579,3,2,35,7,10:54:00,
790,580,2,2,43,10,10:47:00,
791,581,3,2,35,3,12:07:00,
792,582,3,8,30,6,14:14:00,
793,582,19,5,24,2,13:49:00,
794,582,1,3,27,7,14:41:00,
795,583,2,3,17,10,14:19:00,
796,584,2,3,38,4,14:54:00,
797,585,4,3,30,12,12:37:00,
798,586,3,2,38,1,17:07:00,
799,586,4,7,42,12,17:01:00,
800,587,1,8,21,12,15:34:00,
801,587,4,8,35,2,15:12:00,
802,587,19,3,20,1,15:03:00,
803,588,3,3,36,11,10:02:00,
804,588,2,1,28,10,10:09:00,
805,589,19,6,26,10,11:52:00,
806,589,1,2,30,10,11:25:00,
807,589,3,6,38,13,11:40:00,
808,590,19,2,12,13,15:49:00,
809,591,3,1,41,4,13:44:00,
810,592,2,2,35,12,16:02:00,
811,593,2,6,22,14,17:37:00,
812,593,4,7,41,10,18:36:00,
813,593,19,1,30,11,16:52:00,
814,594,3,7,33,14,09:26:00,
815,594,19,3,36,5,09:23:00,
816,595,1,6,12,6,13:42:00,
817,596,1,2,19,4,16:40:00,
818,596,4,4,29,10,17:14:00,
819,597,3,5,34,7,14:21:00,
820,598,4,6,28,11,14:58:00,
821,598,3,8,20,4,15:28:00,
822,599,19,7,29,2,16:47:00,
823,599,4,7,34,2,16:48:00,
824,600,2,8,32,12,14:38:00,
825,600,3,4,39,4,14:25:00,
826,600,19,6,30,4,14:43:00,
827,601,2,8,52,14,16:59:00,
828,601,4,1,34,2,17:22:00,
829,602,4,8,29,5,11:24:00,
830,602,2,3,39,4,11:28:00,
831,603,4,1,40,4,10:27:00,
832,603,3,5,33,7,10:34:00,
833,604,3,1,30,10,12:23:00,
834,605,19,4,25,13,10:37:00,
835,605,1,5,31,1,11:16:00,
836,606,3,6,34,5,14:58:00,
837,606,1,8,31,5,14:44:00,
838,607,19,2,26,5,17:01:00,
839,608,3,2,32,13,11:32:00,
840,608,1,5,39,2,11:08:00,
841,609,2,6,37,12,17:11:00,
842,609,1,5,30,10,16:38:00,
843,609,4,7,36,2,17:30:00,
844,610,3,3,41,6,11:08:00,
845,610,1,8,27,11,10:59:00,
846,611,19,4,24,1,16:07:00,
847,612,3,4,31,1,18:05:00,
848,613,1,4,37,1,15:19:00,
849,614,4,2,30,5,14:05:00,
850,614,19,7,24,3,14:12:00,
851,615,4,7,21,4,16:39:00,
852,616,2,3,32,1,17:17:00,
853,616,3,8,29,2,17:27:00,
854,617,19,5,36,7,11:05:00,
855,618,19,1,32,5,13:29:00,
856,618,4,1,34,1,12:51:00,
857,618,1,7,29,4,12:22:00,
858,619,3,1,33,13,10:40:00,
859,620,2,4,38,3,16:36:00,
860,621,4,1,40,3,09:55:00,
861,621,19,3,31,12,10:20:00,
862,622,1,5,27,12,12:44:00,
863,623,4,7,31,3,14:58:00,
864,624,3,7,24,3,11:06:00,
865,624,4,5,31,6,11:25:00,
866,625,3,8,33,13,09:28:00,
867,625,19,7,34,3,09:32:00,
868,626,1,4,29,13,16:40:00,
869,626,4,7,29,3,17:05:00,
870,627,3,3,39,4,16:18:00,
871,627,1,6,21,14,16:45:00,
872,627,2,6,39,2,16:23:00,
873,628,3,8,29,5,14:50:00,
874,628,2,5,38,11,14:54:00,
875,628,19,4,37,4,14:52:00,
876,629,3,4,40,4,14:36:00,
877,629,19,1,28,11,14:49:00,
878,630,19,8,22,1,11:35:00,
879,631,4,4,37,7,14:36:00,
880,631,3,2,45,12,13:54:00,
881,632,1,5,37,13,11:40:00,
882,633,19,7,30,14,14:21:00,
883,634,2,1,45,12,12:34:00,
884,635,4,2,37,13,13:10:00,
885,635,1,7,42,2,13:14:00,
886,636,1,7,35,14,14:22:00,
887,636,3,7,32,1,14:43:00,
888,637,1,4,38,7,11:46:00,
889,638,3,3,27,7,11:46:00,
890,638,4,4,33,6,11:29:00,
891,639,1,2,30,1,16:38:00,
892,639,2,3,27,14,17:26:00,
893,640,2,8,19,11,18:33:00,
894,640,19,8,32,12,17:19:00,
895,641,4,3,42,7,14:39:00,
896,642,3,1,27,10,16:49:00,
897,643,2,5,21,3,13:24:00,
898,644,1,2,37,7,10:57:00,
899,644,4,5,43,2,11:18:00,
900,645,1,3,15,5,13:49:00,
901,646,4,7,29,1,13:30:00,
902,646,19,3,16,12,13:21:00,
903,646,2,8,44,3,13:25:00,
904,647,1,4,27,14,11:52:00,
905,648,1,8,33,14,11:45:00,
906,649,3,6,28,11,13:21:00,
907,650,4,2,22,2,14:32:00,
908,650,3,6,38,14,13:40:00,
909,651,1,7,13,4,12:41:00,
910,652,1,6,24,12,10:48:00,
911,652,3,5,42,12,11:08:00,
912,652,19,6,35,7,10:59:00,
913,653,19,1,37,3,17:06:00,
914,654,3,6,27,13,12:27:00,
915,655,2,1,33,11,10:26:00,
916,656,3,2,22,4,12:35:00,
917,656,1,7,33,12,12:35:00,
918,657,3,1,46,3,14:31:00,
919,658,3,7,41,12,11:23:00,
920,658,1,8,20,12,10:28:00,
921,659,3,8,23,14,15:49:00,
922,660,2,6,31,14,11:50:00,
923,660,19,2,39,5,11:15:00,
924,661,1,3,42,11,15:34:00,
925,662,1,2,24,5,13:34:00,
926,662,4,4,26,11,13:49:00,
927,662,19,1,41,5,13:14:00,
928,663,1,5,17,11,09:51:00,
929,663,2,8,34,10,10:33:00,
930,663,3,3,32,11,09:33:00,
931,664,19,8,37,1,14:36:00,
932,664,2,3,30,13,14:11:00,
933,665,19,3,25,14,10:29:00,
934,665,4,7,47,13,11:19:00,
935,666,4,4,22,6,15:22:00,
936,666,2,6,19,6,16:11:00,
937,667,1,2,19,4,15:56:00,
938,667,2,1,37,14,16:08:00,
939,668,19,8,32,11,15:26:00,
940,669,4,6,30,12,13:56:00,
941,669,1,6,20,6,13:55:00,
942,670,19,1,27,12,14:42:00,
943,671,1,8,35,6,14:35:00,
944,672,4,1,24,14,17:39:00,
945,672,1,2,31,3,17:36:00,
946,673,19,1,22,12,17:07:00,
947,673,3,1,28,11,17:03:00,
948,674,19,8,34,1,12:52:00,
949,674,3,8,28,1,13:10:00,
950,674,1,5,32,11,13:51:00,
951,675,3,8,37,11,16:04:00,
952,676,4,6,11,7,12:20:00,
953,676,3,5,29,5,11:54:00,
954,677,19,6,30,7,11:04:00,
955,678,3,3,33,11,12:33:00,
956,678,1,1,45,14,11:14:00,
957,679,2,8,25,7,11:34:00,
958,679,3,2,41,6,11:15:00,
959,680,2,4,46,10,11:05:00,
960,681,3,7,30,10,10:57:00,
961,681,2,4,36,6,10:59:00,
962,681,19,8,21,12,10:16:00,
963,682,19,2,24,1,10:48:00,
964,683,2,2,25,10,11:13:00,
965,684,2,8,41,14,09:24:00,
966,685,2,4,31,12,15:29:00,
967,686,3,1,35,11,15:55:00,
968,686,4,7,16,4,15:59:00,
969,687,4,2,31,13,13:16:00,
970,687,1,2,34,5,13:03:00,
971,688,3,5,38,6,14:12:00,
972,688,4,6,29,2,14:13:00,
973,689,2,2,31,7,11:14:00,
974,690,1,7,30,12,16:49:00,
975,691,1,6,40,2,10:44:00,
976,691,3,3,36,13,11:15:00,
977,692,1,6,52,11,12:15:00,
978,693,4,6,27,13,12:53:00,
979,694,1,6,35,13,10:38:00,
980,694,2,8,41,1,10:43:00,
981,695,4,4,39,5,17:10:00,
982,696,2,2,32,5,11:23:00,
983,696,19,4,43,2,11:26:00,
984,697,2,1,37,6,14:19:00,
985,697,1,2,43,11,15:31:00,
986,698,3,3,29,13,16:15:00,
987,698,4,2,15,2,16:37:00,
988,699,2,1,31,3,11:26:00,
989,699,4,3,29,3,11:44:00,
990,700,1,8,19,2,17:23:00,
991,700,4,7,28,2,16:51:00,
992,701,19,8,46,5,10:12:00,
993,701,3,3,38,11,10:55:00,
994,702,4,2,30,4,13:08:00,
995,703,19,2,19,12,13:39:00,
996,703,3,8,38,11,13:26:00,
997,704,4,1,25,14,11:35:00,
998,704,19,1,22,11,11:06:00,
999,705,2,5,29,3,14:52:00,
1000,706,1,3,41,7,12:38:00,
1001,707,19,2,25,4,16:11:00,
1002,707,3,4,25,11,15:40:00,
1003,708,2,2,43,13,11:44:00,
1004,708,19,3,17,13,11:26:00,
1005,709,2,1,30,5,10:50:00,
1006,709,4,1,41,6,11:44:00,
1007,710,1,2,24,10,15:03:00,
1008,710,3,2,27,4,14:47:00,
1009,711,2,1,32,3,10:34:00,
1010,712,1,3,38,3,15:32:00,
1011,713,3,8,35,6,12:38:00,
1012,713,1,5,41,1,12:54:00,
1013,714,1,5,25,1,12:20:00,
1014,714,4,2,26,10,12:53:00,
1015,715,2,1,56,1,12:30:00,
1016,715,1,2,31,10,11:54:00,
1017,715,19,5,41,11,12:12:00,
1018,716,1,4,27,5,09:43:00,
1019,717,3,1,38,5,13:51:00,
1020,718,19,7,33,4,10:49:00,
1021,719,19,6,13,7,13:16:00,
1022,719,1,7,30,4,12:26:00,
1023,719,2,6,31,11,12:58:00,
1024,720,3,2,47,4,12:36:00,
1025,721,3,2,28,4,13:35:00,
1026,722,4,8,37,11,16:22:00,
1027,723,4,2,40,7,12:48:00,
1028,724,4,7,23,11,14:06:00,
1029,724,19,1,14,2,13:46:00,
1030,724,1,1,43,10,13:40:00,
1031,725,1,3,35,12,15:13:00,
1032,726,3,2,12,3,15:02:00,
1033,726,4,4,28,14,14:10:00,
1034,727,2,3,30,14,18:01:00,
1035,728,2,3,37,5,13:04:00,
1036,729,4,3,41,14,15:37:00,
1037,730,1,2,46,6,16:06:00,
1038,730,3,5,22,10,16:15:00,
1039,731,3,6,41,10,17:19:00,
1040,732,1,1,27,12,10:21:00,
1041,732,2,6,40,2,10:01:00,
1042,732,3,6,37,10,09:53:00,
1043,733,4,2,37,11,11:12:00,
1044,733,19,8,33,6,12:11:00,
1045,734,2,8,25,4,13:20:00,
1046,734,4,7,32,6,13:01:00,
1047,734,3,3,35,2,13:28:00,
1048,735,3,1,38,6,11:18:00,
1049,736,3,8,37,11,13:17:00,
1050,737,4,2,27,2,16:49:00,
1051,738,1,5,44,14,13:52:00,
1052,738,4,6,23,6,14:35:00,
1053,739,19,5,17,11,13:22:00,
1054,739,2,3,22,4,13:12:00,
1055,740,3,7,26,1,11:42:00,
1056,740,1,5,27,3,11:33:00,
1057,741,4,8,26,6,15:41:00,
1058,742,19,1,37,13,14:54:00,
1059,743,1,4,31,1,10:55:00,
1060,744,2,7,23,14,17:25:00,
1061,745,2,6,38,13,16:17:00,
1062,746,2,8,35,3,11:59:00,
1063,747,2,3,25,1,11:26:00,
1064,747,1,2,43,7,11:54:00,
1065,747,3,7,28,7,11:39:00,
1066,748,2,4,27,5,10:06:00,
1067,748,1,4,34,3,11:11:00,
1068,749,1,3,41,14,13:22:00,
1069,749,3,4,26,11,13:25:00,
1070,750,1,5,27,6,14:09:00,
1071,750,4,5,24,5,14:47:00,
1072,751,3,8,27,6,09:31:00,
1073,751,4,6,36,13,09:27:00,
1074,752,2,1,31,6,12:44:00,
1075,752,1,4,44,12,12:30:00,
1076,753,2,8,29,12,12:06:00,
1077,754,3,1,41,7,13:38:00,
1078,755,2,3,26,6,17:01:00,
1079,756,3,7,23,5,17:00:00,
1080,756,2,3,42,3,17:20:00,
1081,757,19,5,47,2,10:46:00,
1082,757,4,3,31,5,10:37:00,
1083,757,1,5,23,7,10:45:00,
1084,758,4,4,43,14,13:38:00,
1085,759,1,1,10,10,16:56:00,
1086,760,1,5,43,5,15:15:00,
1087,761,19,5,36,5,16:06:00,
1088,761,3,5,50,2,16:32:00,
1089,761,2,5,38,13,17:06:00,
1090,762,19,3,24,1,11:05:00,
1091,762,1,4,28,2,10:41:00,
1092,763,2,3,18,11,14:36:00,
1093,763,4,5,40,6,13:50:00,
1094,764,2,6,40,1,10:38:00,
1095,765,1,1,12,2,10:07:00,
1096,766,2,6,18,6,10:07:00,
1097,766,4,7,40,14,10:41:00,
1098,767,4,2,29,13,16:36:00,
1099,767,3,1,26,3,15:20:00,
1100,768,4,6,36,2,10:00:00,
1101,768,2,7,28,14,09:22:00,
1102,769,19,8,32,14,11:47:00,
1103,769,1,2,32,2,10:53:00,
1104,770,1,1,32,3,15:50:00,
1105,770,3,1,24,12,16:06:00,
1106,770,4,7,35,6,15:43:00,
1107,771,4,3,31,2,15:19:00,
1108,772,4,8,37,14,16:24:00,
1109,772,2,5,25,1,15:53:00,
1110,773,3,8,31,13,12:17:00,
1111,773,2,5,40,4,12:10:00,
1112,774,2,7,27,4,14:28:00,
1113,774,3,1,32,4,13:54:00,
1114,774,4,8,37,11,14:22:00,
1115,775,19,3,22,10,14:22:00,
1116,775,1,5,30,5,14:26:00,
1117,775,4,8,35,11,13:42:00,
1118,776,1,7,24,10,18:05:00,
1119,776,19,2,31,7,17:10:00,
1120,776,4,4,40,12,17:21:00,
1121,777,2,7,39,5,14:55:00,
1122,777,4,6,36,7,15:12:00,
1123,778,2,1,43,12,17:33:00,
1124,779,3,8,40,13,16:00:00,
1125,779,4,7,38,14,15:38:00,
1126,780,2,7,26,13,14:51:00,
1127,780,3,2,23,10,14:31:00,
1128,780,19,7,20,13,13:57:00,
1129,781,4,5,34,5,12:47:00,
1130,781,19,7,39,4,12:51:00,
1131,782,19,8,32,2,10:59:00,
1132,782,4,2,37,5,09:48:00,
1133,783,68,8,40,1,14:02:00,
1134,784,2,5,26,13,11:49:00,
1135,784,4,6,19,13,11:56:00,
1136,785,3,2,35,10,11:35:00,
1137,785,1,4,40,5,12:04:00,
1138,785,19,5,34,3,11:50:00,
1139,786,3,8,31,7,16:17:00,
1140,786,2,8,37,6,16:29:00,
1141,787,2,4,38,3,14:21:00,
1142,788,2,8,24,1,10:42:00,
1143,789,4,4,19,13,16:55:00,
1144,790,1,1,41,11,11:50:00,
1145,791,2,7,21,2,10:56:00,
1146,792,3,2,43,7,14:07:00,
1147,792,2,7,31,13,14:08:00,
1148,793,1,7,32,10,15:35:00,
1149,794,68,5,40,10,14:07:00,
1150,794,19,2,27,3,14:34:00,
1151,795,4,5,33,6,14:39:00,
1152,795,19,5,36,10,15:11:00,
1153,796,19,1,38,3,11:41:00,
1154,797,68,1,17,3,11:00:00,
1155,798,1,1,39,7,13:36:00,
1156,799,1,6,26,1,16:22:00,
1157,799,2,4,29,6,15:39:00,
1158,800,19,6,31,11,10:03:00,
1159,800,1,2,19,2,09:48:00,
1160,800,4,6,38,7,09:25:00,
1161,801,68,8,24,11,11:28:00,
1162,802,4,3,24,5,13:16:00,
1163,803,68,6,32,11,12:43:00,
1164,804,1,8,37,5,13:30:00,
1165,804,4,3,35,6,13:15:00,
1166,805,3,3,45,7,09:22:00,
1167,806,3,3,30,13,17:41:00,
1168,806,4,1,32,4,17:46:00,
1169,807,3,6,24,6,12:09:00,
1170,808,4,2,32,3,10:10:00,
1171,808,3,7,29,1,10:11:00,
1172,809,4,1,22,11,15:14:00,
1173,810,2,7,33,7,16:20:00,
1174,811,68,1,28,4,15:52:00,
1175,812,1,3,31,5,15:06:00,
1176,812,68,5,34,4,15:48:00,
1177,813,1,3,30,13,09:52:00,
1178,813,2,1,17,1,10:03:00,
1179,814,4,8,28,14,10:47:00,
1180,814,2,2,26,14,10:38:00,
1181,815,1,6,27,4,10:46:00,
1182,815,68,5,25,14,10:16:00,
1183,815,19,3,29,13,10:01:00,
1184,816,3,8,31,13,11:54:00,
1185,816,19,8,31,2,11:40:00,
1186,816,68,8,35,13,11:54:00,
1187,817,3,1,33,7,12:05:00,
1188,818,19,6,33,6,14:56:00,
1189,818,4,5,41,1,15:22:00,
1190,819,1,2,31,10,15:14:00,
1191,820,3,5,29,1,12:48:00,
1192,820,68,6,11,7,12:44:00,
1193,821,2,4,36,1,16:39:00,
1194,822,4,6,42,11,14:06:00,
1195,822,68,7,24,11,14:40:00,
1196,823,3,1,36,2,16:22:00,
1197,823,1,7,37,13,16:23:00,
1198,823,19,2,36,4,15:36:00,
1199,824,68,5,20,10,14:08:00,
1200,824,2,3,32,6,14:47:00,
1201,825,2,5,36,2,10:53:00,
1202,826,3,1,33,11,12:47:00,
1203,826,2,1,31,1,12:46:00,
1204,826,1,7,31,12,12:24:00,
1205,827,4,5,30,10,16:07:00,
1206,828,19,6,29,11,14:37:00,
1207,829,2,2,31,12,10:45:00,
1208,829,1,2,17,10,09:38:00,
1209,830,3,7,21,1,14:55:00,
1210,830,19,4,28,5,14:41:00,
1211,831,2,4,24,13,15:47:00,
1212,831,3,4,37,12,15:55:00,
1213,831,1,7,27,11,16:06:00,
1214,832,68,8,38,3,16:11:00,
1215,832,1,6,35,6,16:17:00,
1216,832,2,3,22,11,16:42:00,
1217,833,4,4,27,13,16:15:00,
1218,834,68,5,43,5,12:57:00,
1219,834,2,6,30,10,14:04:00,
1220,835,68,1,21,4,11:11:00,
1221,835,3,1,36,7,11:35:00,
1222,836,3,5,40,14,11:23:00,
1223,837,19,3,44,2,13:23:00,
1224,837,4,3,39,12,13:23:00,
1225,838,68,8,33,2,13:32:00,
1226,839,2,3,18,5,12:43:00,
1227,839,4,8,37,1,12:03:00,
1228,839,3,8,37,5,11:46:00,
1229,840,1,6,30,14,14:55:00,
1230,841,2,7,41,5,11:37:00,
1231,841,19,3,53,10,11:00:00,
1232,842,1,2,27,3,11:26:00,
1233,843,68,3,45,6,15:37:00,
1234,843,4,7,39,5,14:23:00,
1235,844,1,1,30,12,12:53:00,
1236,844,19,1,39,13,13:29:00,
1237,845,3,5,32,1,10:26:00,
1238,846,4,8,41,11,09:42:00,
1239,847,1,7,27,1,15:51:00,
1240,848,4,7,38,5,14:45:00,
1241,849,1,6,38,2,13:40:00,
1242,850,3,1,43,1,15:55:00,
1243,851,1,1,17,1,15:11:00,
1244,851,2,7,16,14,15:07:00,
1245,852,3,1,35,14,09:40:00,
1246,852,2,1,28,5,10:04:00,
1247,853,1,4,25,1,12:14:00,
1248,853,3,5,28,1,12:10:00,
1249,854,4,3,28,11,12:25:00,
1250,855,1,4,39,7,12:05:00,
1251,856,68,5,37,13,12:41:00,
1252,856,3,7,40,12,12:04:00,
1253,857,3,6,20,5,17:09:00,
1254,858,2,2,21,1,16:09:00,
1255,858,68,8,30,5,15:40:00,
1256,859,19,4,20,1,10:35:00,
1257,860,2,6,42,10,14:42:00,
1258,860,3,5,42,14,14:39:00,
1259,861,68,3,18,14,10:06:00,
1260,861,1,6,27,2,10:53:00,
1261,862,3,4,37,1,09:36:00,
1262,863,19,3,24,14,14:05:00,
1263,863,2,8,34,11,13:45:00,
1264,864,1,1,8,4,11:59:00,
1265,864,2,7,33,10,11:36:00,
1266,865,68,3,20,11,13:29:00,
1267,865,19,3,26,12,13:45:00,
1268,866,1,1,18,3,11:24:00,
1269,866,2,7,29,7,12:07:00,
1270,867,3,5,43,11,15:01:00,
1271,867,4,8,38,1,15:16:00,
1272,868,4,6,31,1,16:46:00,
1273,868,68,1,35,5,16:20:00,
1274,869,19,5,28,5,13:33:00,
1275,869,1,7,26,2,13:49:00,
1276,870,2,7,29,12,15:38:00,
1277,871,1,7,31,4,14:06:00,
1278,871,3,2,36,14,14:57:00,
1279,872,2,4,13,14,15:00:00,
1280,872,19,5,45,2,14:03:00,
1281,872,3,5,37,7,15:16:00,
1282,873,2,8,41,1,09:25:00,
1283,874,3,4,39,3,13:44:00,
1284,875,3,6,25,3,14:29:00,
1285,875,68,8,32,11,14:25:00,
1286,876,4,7,43,14,12:22:00,
1287,877,2,2,36,4,15:38:00,
1288,877,4,3,36,3,16:39:00,
1289,877,68,3,34,6,16:04:00,
1290,878,2,8,37,2,13:47:00,
1291,878,68,1,17,3,13:34:00,
1292,878,1,4,37,1,13:42:00,
1293,879,19,4,28,5,12:42:00,
1294,879,1,5,38,12,12:44:00,
1295,880,68,4,34,14,14:32:00,
1296,881,19,2,16,10,13:24:00,
1297,882,68,5,29,3,11:05:00,
1298,882,3,3,22,3,11:00:00,
1299,883,19,3,29,2,15:17:00,
1300,884,2,5,35,6,14:34:00,
1301,884,3,2,33,5,15:24:00,
1302,885,4,2,44,4,10:05:00,
1303,886,4,2,19,10,12:06:00,
1304,887,19,7,34,6,13:31:00,
1305,888,4,8,39,5,12:08:00,
1306,888,68,5,53,12,12:52:00,
1307,888,19,5,22,12,14:01:00,
1308,889,1,8,29,10,16:54:00,
1309,890,2,6,39,14,11:13:00,
1310,890,68,7,47,10,10:55:00,
1311,891,4,2,46,2,17:07:00,
1312,891,68,7,43,3,17:47:00,
1313,892,19,6,29,13,14:06:00,
1314,892,1,1,43,11,13:42:00,
1315,893,3,7,29,2,09:11:00,
1316,893,4,8,39,2,09:36:00,
1317,894,4,3,36,1,16:50:00,
1318,894,19,3,28,11,16:56:00,
1319,894,1,6,31,1,17:21:00,
1320,895,4,7,22,1,17:37:00,
1321,895,2,3,32,5,17:35:00,
1322,896,2,3,35,4,13:38:00,
1323,896,4,5,28,3,14:24:00,
1324,897,1,6,34,7,16:13:00,
1325,897,68,1,15,6,16:06:00,
1326,897,4,5,53,2,17:29:00,
1327,898,19,3,36,14,11:08:00,
1328,898,3,5,44,10,11:13:00,
1329,899,19,4,45,1,11:48:00,
1330,899,3,4,25,4,11:42:00,
1331,900,68,2,40,11,16:52:00,
1332,901,1,8,30,6,14:24:00,
1333,901,2,8,48,10,15:01:00,
1334,902,3,6,35,6,15:24:00,
1335,902,1,1,39,10,15:03:00,
1336,903,3,6,23,5,12:23:00,
1337,903,4,4,33,3,12:05:00,
1338,903,19,1,30,4,12:16:00,
1339,904,2,2,35,14,10:22:00,
1340,904,4,1,38,3,10:41:00,
1341,904,19,7,28,2,10:28:00,
1342,905,1,7,39,7,09:45:00,
1343,906,2,8,31,4,12:38:00,
1344,906,4,4,30,14,12:26:00,
1345,907,68,2,35,3,11:00:00,
1346,908,1,7,35,1,16:58:00,
1347,909,3,6,41,11,11:31:00,
1348,910,2,1,32,13,15:33:00,
1349,910,4,8,39,1,15:28:00,
1350,911,2,8,36,4,14:07:00,
1351,911,68,1,38,13,13:31:00,
1352,911,3,1,16,3,13:50:00,
1353,912,2,3,34,4,13:34:00,
1354,913,1,2,30,3,13:47:00,
1355,913,4,3,32,11,13:48:00,
1356,913,19,2,29,14,13:35:00,
1357,914,1,8,32,5,15:48:00,
1358,915,2,8,30,2,15:25:00,
1359,916,68,6,41,7,15:21:00,
1360,917,19,6,30,4,12:55:00,
1361,917,3,5,37,6,12:57:00,
1362,918,19,7,34,7,15:42:00,
1363,918,3,4,35,14,15:37:00,
1364,919,2,7,18,12,13:17:00,
1365,920,2,1,21,7,16:39:00,
1366,921,4,3,35,5,16:15:00,
1367,922,4,4,42,14,09:14:00,
1368,922,3,8,38,10,09:42:00,
1369,922,2,2,38,1,09:38:00,
1370,923,68,8,32,5,10:05:00,
1371,924,2,3,14,3,09:52:00,
1372,925,19,1,57,7,13:37:00,
1373,925,2,3,24,12,13:45:00,
1374,926,4,2,24,7,15:21:00,
1375,927,1,3,33,3,10:36:00,
1376,928,4,6,41,10,12:12:00,
1377,928,1,8,31,6,12:18:00,
1378,929,3,5,33,10,12:05:00,
1379,929,1,2,41,4,12:28:00,
1380,929,2,6,26,6,11:42:00,
1381,930,2,3,31,7,16:11:00,
1382,930,19,2,22,12,15:25:00,
1383,931,19,2,33,5,15:20:00,
1384,932,68,6,39,1,12:38:00,
1385,933,1,7,35,14,11:56:00,
1386,933,68,4,40,10,11:56:00,
1387,934,19,5,40,3,15:43:00,
1388,935,19,8,38,13,10:32:00,
1389,936,19,4,39,2,17:22:00,
1390,936,4,1,29,12,17:23:00,
1391,937,4,8,27,3,15:28:00,
1392,937,3,6,28,2,15:40:00,
1393,938,68,6,23,3,15:50:00,
1394,939,4,8,17,12,16:58:00,
1395,939,19,2,45,13,16:32:00,
1396,940,3,7,30,14,12:30:00,
1397,940,68,3,37,7,11:27:00,
1398,941,1,6,33,4,12:23:00,
1399,942,68,6,33,3,17:00:00,
1400,942,4,2,43,2,17:40:00,
1401,943,4,7,40,3,11:36:00,
1402,943,2,8,33,1,11:09:00,
1403,944,1,8,35,4,11:10:00,
1404,944,2,6,33,2,11:10:00,
1405,944,3,3,29,4,11:16:00,
1406,945,2,4,36,2,17:37:00,
1407,945,1,4,31,11,17:27:00,
1408,945,19,1,31,4,17:04:00,
1409,946,4,1,26,6,13:18:00,
1410,947,1,5,32,11,17:10:00,
1411,947,3,7,39,14,17:15:00,
1412,948,1,7,21,5,15:20:00,
1413,948,19,1,21,7,15:05:00,
1414,949,68,6,22,7,10:06:00,
1415,950,2,4,41,12,10:27:00,
1416,950,1,7,34,2,10:31:00,
1417,951,3,1,34,5,13:00:00,
1418,951,2,3,36,4,13:03:00,
1419,952,19,2,14,6,16:04:00,
1420,952,68,7,19,14,16:09:00,
1421,952,2,4,27,11,16:13:00,
1422,953,19,4,25,6,17:30:00,
1423,954,19,4,27,11,10:44:00,
1424,955,1,2,18,12,11:49:00,
1425,955,2,5,35,2,12:04:00,
1426,956,1,8,34,3,14:34:00,
1427,956,68,2,25,3,13:53:00,
1428,957,68,7,36,4,12:07:00,
1429,958,19,2,21,10,12:08:00,
