order_item_id,order_id,item_id,quantity,unit_price,line_total
872,560,9,1,4.0,5.25
873,561,15,2,4.5,9.0
874,561,8,2,6.0,12.0
875,561,20,1,8.0,8.0
876,561,10,1,4.0,4.0
877,561,24,1,18.0,18.0
878,562,8,1,6.0,7.06
879,563,20,1,8.0,8.0
880,564,1,1,5.5,5.5
881,565,11,1,5.5,7.77
882,566,6,1,3.5,3.5
883,566,13,1,3.5,3.5
884,567,13,1,3.5,3.5
885,567,3,2,4.5,9.0
886,567,13,1,3.5,3.5
887,567,1,1,5.5,5.5
888,567,17,1,8.0,9.06
889,568,16,1,9.5,9.5
890,568,15,1,4.5,5.47
891,569,1,1,5.5,6.75
892,570,17,1,8.0,8.97
893,571,1,2,5.5,11.0
894,572,13,1,3.5,3.5
895,572,2,1,5.0,5.0
896,572,9,1,4.0,4.0
897,572,8,1,6.0,6.0
898,573,16,1,9.5,9.5
899,574,20,1,8.0,8.97
900,575,17,1,8.0,8.0
901,575,5,1,6.0,6.0
902,576,20,1,8.0,9.25
903,577,19,1,7.0,7.0
904,578,11,1,5.5,5.5
905,578,11,1,5.5,5.5
906,578,19,1,7.0,7.0
907,578,12,1,4.0,4.0
908,578,24,1,18.0,19.25
909,579,12,2,4.0,8.0
910,580,13,1,3.5,3.5
911,581,6,1,3.5,3.5
912,582,3,2,4.5,9.0
913,582,2,1,5.0,5.0
914,583,20,1,8.0,8.0
915,583,1,1,5.5,6.35
916,584,12,1,4.0,4.0
917,585,20,1,8.0,8.0
918,585,6,1,3.5,3.5
919,586,17,1,8.0,8.0
920,587,8,1,6.0,6.0
921,588,1,1,5.5,5.5
922,589,11,1,5.5,5.5
923,589,20,2,8.0,16.0
924,590,3,1,4.5,4.5
925,590,1,1,5.5,5.5
926,590,19,1,7.0,7.0
927,591,12,1,4.0,5.44
928,592,15,1,4.5,4.5
929,592,19,1,7.0,7.0
930,593,16,1,9.5,9.5
931,593,3,1,4.5,4.5
932,593,19,2,7.0,14.0
933,593,20,1,8.0,8.0
934,593,8,1,6.0,6.0
935,594,1,1,5.5,5.5
936,595,6,1,3.5,3.5
937,596,10,1,4.0,4.0
938,597,20,2,8.0,16.97
939,598,19,1,7.0,7.0
940,599,13,2,3.5,7.0
941,599,3,1,4.5,4.5
942,599,16,1,9.5,9.5
943,600,11,1,5.5,6.94
944,601,16,1,9.5,9.5
945,601,10,1,4.0,4.0
946,601,13,1,3.5,3.5
947,601,1,1,5.5,5.5
948,602,2,1,5.0,5.0
949,603,5,2,6.0,12.0
950,603,14,1,3.0,4.25
951,604,3,1,4.5,4.5
952,605,19,1,7.0,8.59
953,606,12,2,4.0,8.0
954,607,17,1,8.0,8.0
955,607,17,2,8.0,16.0
956,607,3,1,4.5,5.56
957,608,5,1,6.0,6.0
958,609,2,1,5.0,6.06
959,610,3,1,4.5,4.5
960,611,13,1,3.5,3.5
961,611,16,1,9.5,9.5
962,612,5,1,6.0,6.0
963,612,10,1,4.0,5.44
964,613,6,1,3.5,4.52
965,614,17,1,8.0,9.25
966,615,20,1,8.0,8.0
967,616,3,1,4.5,5.75
968,617,15,1,4.5,4.5
969,618,2,2,5.0,10.0
970,619,15,1,4.5,4.5
971,620,9,1,4.0,4.0
972,620,13,1,3.5,3.5
973,620,17,1,8.0,8.0
974,620,3,2,4.5,9.85
975,621,20,2,8.0,16.0
976,622,20,1,8.0,9.25
977,623,10,1,4.0,4.0
978,624,10,1,4.0,4.0
979,625,16,1,9.5,10.75
980,626,20,1,8.0,8.0
981,627,9,2,4.0,8.94
982,628,8,1,6.0,6.0
983,628,10,1,4.0,4.0
984,629,15,1,4.5,4.5
985,630,15,1,4.5,4.5
986,631,20,1,8.0,8.0
987,632,12,2,4.0,8.0
988,633,14,1,3.0,3.0
989,634,8,1,6.0,6.0
990,634,2,2,5.0,10.0
991,635,20,1,8.0,8.0
992,636,11,1,5.5,5.5
993,636,19,1,7.0,8.25
994,637,19,1,7.0,7.97
995,638,5,1,6.0,6.0
996,639,20,2,8.0,17.44
997,640,2,1,5.0,5.0
998,641,2,1,5.0,5.0
999,641,20,1,8.0,8.0
1000,642,5,1,6.0,6.0
1001,643,15,1,4.5,5.47
1002,644,14,1,3.0,3.97
1003,645,15,2,4.5,9.0
1004,646,16,1,9.5,9.5
1005,646,8,1,6.0,6.0
1006,646,20,1,8.0,9.02
1007,647,20,1,8.0,8.0
1008,648,15,1,4.5,4.5
1009,649,6,2,3.5,7.0
1010,649,15,2,4.5,10.06
1011,650,20,1,8.0,8.0
1012,651,13,1,3.5,3.5
1013,652,8,1,6.0,6.0
1014,652,8,1,6.0,6.0
1015,653,24,1,18.0,19.06
1016,654,8,1,6.0,6.0
1017,654,17,1,8.0,8.85
1018,655,12,1,4.0,4.97
1019,656,3,1,4.5,4.5
1020,657,6,1,3.5,3.5
1021,658,5,2,6.0,12.0
1022,659,19,1,7.0,7.0
1023,659,2,1,5.0,5.0
1024,659,20,1,8.0,9.59
1025,660,18,1,10.0,10.0
1026,661,14,1,3.0,3.0
1027,661,15,1,4.5,4.5
1028,661,13,1,3.5,3.5
1029,661,20,1,8.0,8.0
1030,661,14,1,3.0,4.25
1031,662,6,2,3.5,8.25
1032,663,12,1,4.0,4.0
1033,664,15,1,4.5,4.5
1034,665,11,1,5.5,5.5
1035,665,11,1,5.5,5.5
1036,666,3,1,4.5,4.5
1037,666,3,1,4.5,4.5
1038,667,4,1,5.5,5.5
1039,668,13,1,3.5,4.47
1040,669,6,1,3.5,3.5
1041,669,1,1,5.5,6.75
1042,670,18,1,10.0,10.0
1043,671,16,1,9.5,9.5
1044,672,13,1,3.5,4.52
1045,673,24,1,18.0,19.06
1046,674,2,2,5.0,10.0
1047,675,15,1,4.5,5.47
1048,676,20,1,8.0,8.0
1049,676,12,2,4.0,8.0
1050,676,12,2,4.0,9.02
1051,677,5,1,6.0,7.25
1052,678,13,1,3.5,3.5
1053,679,3,1,4.5,4.5
1054,679,14,2,3.0,6.0
1055,679,9,1,4.0,4.0
1056,679,14,1,3.0,3.0
1057,679,14,1,3.0,3.0
1058,680,10,1,4.0,5.44
1059,681,12,1,4.0,4.0
1060,682,11,1,5.5,5.5
1061,683,6,1,3.5,3.5
1062,684,17,1,8.0,9.02
1063,685,20,2,8.0,16.0
1064,685,2,1,5.0,6.25
1065,686,13,1,3.5,3.5
1066,686,15,1,4.5,4.5
1067,686,1,1,5.5,6.75
1068,687,20,1,8.0,8.0
1069,687,15,1,4.5,4.5
1070,687,3,1,4.5,4.5
1071,688,18,1,10.0,10.0
1072,689,6,2,3.5,7.0
1073,690,20,1,8.0,8.0
1074,691,15,1,4.5,6.09
1075,692,19,1,7.0,7.0
1076,693,6,1,3.5,3.5
1077,693,16,1,9.5,9.5
1078,693,13,1,3.5,3.5
1079,693,2,1,5.0,5.0
1080,693,3,1,4.5,4.5
1081,694,6,1,3.5,3.5
1082,695,5,1,6.0,6.0
1083,696,5,1,6.0,6.0
1084,696,10,1,4.0,4.0
1085,697,13,1,3.5,3.5
1086,698,13,1,3.5,3.5
1087,699,17,1,8.0,8.0
1088,700,5,1,6.0,6.0
1089,700,4,1,5.5,5.5
1090,700,13,1,3.5,3.5
1091,701,19,1,7.0,7.0
1092,701,3,1,4.5,4.5
1093,701,15,2,4.5,9.0
1094,701,17,1,8.0,8.0
1095,701,1,1,5.5,6.75
1096,702,18,1,10.0,10.0
1097,703,4,1,5.5,5.5
1098,704,6,1,3.5,3.5
1099,704,8,1,6.0,6.0
1100,705,3,1,4.5,4.5
1101,706,5,1,6.0,7.25
1102,707,18,1,10.0,11.59
1103,708,15,1,4.5,6.09
1104,709,16,1,9.5,10.35
1105,710,19,1,7.0,7.0
1106,711,8,1,6.0,6.0
1107,712,6,1,3.5,3.5
1108,712,1,1,5.5,5.5
1109,712,1,2,5.5,12.25
1110,713,18,1,10.0,10.0
1111,714,6,1,3.5,3.5
1112,715,1,1,5.5,6.56
1113,716,16,1,9.5,9.5
1114,717,2,1,5.0,5.0
1115,717,6,1,3.5,3.5
1116,718,10,1,4.0,4.0
1117,718,3,2,4.5,9.0
1118,718,2,1,5.0,5.97
1119,719,15,1,4.5,4.5
1120,719,11,1,5.5,5.5
1121,720,5,1,6.0,6.0
1122,720,6,1,3.5,5.09
1123,721,8,1,6.0,6.0
1124,722,16,1,9.5,9.5
1125,723,19,1,7.0,7.0
1126,723,5,1,6.0,7.25
1127,724,18,1,10.0,10.0
1128,725,19,1,7.0,7.0
1129,726,11,2,5.5,11.0
1130,727,17,1,8.0,8.0
1131,727,9,1,4.0,5.25
1132,728,4,2,5.5,12.44
1133,729,2,1,5.0,5.0
1134,730,17,2,8.0,16.0
1135,730,16,1,9.5,9.5
1136,731,2,1,5.0,5.0
1137,731,2,1,5.0,5.0
1138,731,9,1,4.0,4.0
1139,731,22,1,8.0,8.0
1140,732,25,1,20.0,20.0
1141,732,12,1,4.0,4.0
1142,733,16,1,9.5,10.94
1143,734,13,1,3.5,3.5
1144,734,9,1,4.0,4.0
1145,734,9,1,4.0,4.0
1146,734,15,1,4.5,5.75
1147,735,3,1,4.5,5.94
1148,736,13,1,3.5,4.94
1149,737,10,1,4.0,4.0
1150,737,15,1,4.5,4.5
1151,738,3,1,4.5,4.5
1152,739,3,1,4.5,4.5
1153,740,11,1,5.5,5.5
1154,741,13,1,3.5,4.52
1155,742,8,1,6.0,6.0
1156,743,6,1,3.5,3.5
1157,743,13,1,3.5,3.5
1158,744,19,2,7.0,14.0
1159,744,1,1,5.5,5.5
1160,744,6,1,3.5,3.5
1161,744,17,1,8.0,8.94
1162,745,13,2,3.5,7.0
1163,746,9,1,4.0,4.0
1164,746,15,1,4.5,4.5
1165,746,17,1,8.0,8.0
1166,746,1,2,5.5,11.0
1167,746,10,1,4.0,4.0
1168,747,11,1,5.5,5.5
1169,747,4,2,5.5,11.0
1170,747,4,1,5.5,5.5
1171,747,14,1,3.0,3.0
1172,747,18,2,10.0,20.0
1173,748,6,1,3.5,5.33
1174,749,6,1,3.5,4.75
1175,750,9,1,4.0,4.0
1176,751,6,1,3.5,3.5
1177,752,1,1,5.5,6.52
1178,753,14,1,3.0,3.0
1179,754,11,1,5.5,5.5
1180,754,10,1,4.0,4.0
1181,754,13,1,3.5,3.5
1182,754,18,1,10.0,10.97
1183,755,14,1,3.0,4.25
1184,756,11,1,5.5,6.75
1185,757,2,1,5.0,5.0
1186,758,12,1,4.0,4.0
1187,759,1,1,5.5,5.5
1188,760,16,1,9.5,9.5
1189,761,6,1,3.5,3.5
1190,761,1,1,5.5,5.5
1191,761,11,2,5.5,11.0
1192,761,1,1,5.5,5.5
1193,762,13,1,3.5,4.47
1194,763,15,1,4.5,4.5
1195,763,14,1,3.0,3.0
1196,763,1,2,5.5,11.0
1197,763,14,1,3.0,3.0
1198,764,6,1,3.5,3.5
1199,765,16,1,9.5,9.5
1200,766,9,1,4.0,4.97
1201,767,6,1,3.5,3.5
1202,768,1,1,5.5,5.5
1203,768,4,1,5.5,5.5
1204,768,15,1,4.5,4.5
1205,768,6,2,3.5,7.0
1206,768,3,1,4.5,5.47
1207,769,3,1,4.5,4.5
1208,769,18,1,10.0,10.0
1209,769,9,1,4.0,4.0
1210,769,16,1,9.5,9.5
1211,769,11,1,5.5,5.5
1212,770,19,1,7.0,7.0
1213,771,16,1,9.5,9.5
1214,771,1,1,5.5,5.5
1215,771,2,1,5.0,5.0
1216,771,17,1,8.0,9.25
1217,772,2,1,5.0,5.0
1218,772,8,1,6.0,6.0
1219,773,6,1,3.5,3.5
1220,773,8,1,6.0,6.0
1221,773,5,1,6.0,6.0
1222,773,19,2,7.0,14.0
1223,773,1,1,5.5,6.56
1224,774,2,1,5.0,5.0
1225,774,8,1,6.0,6.0
1226,775,17,1,8.0,8.0
1227,776,10,1,4.0,4.0
1228,777,16,1,9.5,9.5
1229,778,3,1,4.5,4.5
1230,779,2,1,5.0,5.0
1231,780,12,1,4.0,5.06
1232,781,5,1,6.0,6.0
1233,781,17,1,8.0,8.0
1234,781,15,2,4.5,9.0
1235,781,2,2,5.0,10.0
1236,782,19,1,7.0,7.94
1237,783,6,1,3.5,3.5
1238,783,18,2,10.0,20.0
1239,783,10,1,4.0,4.0
1240,783,15,1,4.5,5.75
1241,784,16,1,9.5,9.5
1242,784,8,1,6.0,6.0
1243,784,17,1,8.0,9.25
1244,785,15,1,4.5,4.5
1245,785,9,2,4.0,8.0
1246,786,14,1,3.0,3.0
1247,786,12,1,4.0,4.0
1248,786,18,1,10.0,11.59
1249,787,1,1,5.5,5.5
1250,787,14,1,3.0,3.0
1251,788,16,2,9.5,20.06
1252,789,14,2,3.0,6.94
1253,790,3,1,4.5,4.5
1254,790,12,2,4.0,8.0
1255,790,18,1,10.0,10.0
1256,790,25,1,20.0,20.0
1257,791,15,1,4.5,5.56
1258,792,13,2,3.5,8.59
1259,793,10,1,4.0,4.0
1260,793,5,1,6.0,6.0
1261,793,1,1,5.5,5.5
1262,793,13,2,3.5,7.0
1263,793,10,1,4.0,4.0
1264,794,21,1,25.0,25.0
1265,794,11,1,5.5,6.75
1266,795,14,1,3.0,3.0
1267,796,3,1,4.5,5.75
1268,797,15,1,4.5,4.5
1269,798,12,2,4.0,8.97
1270,799,16,1,9.5,9.5
1271,799,21,1,25.0,25.0
1272,800,15,1,4.5,6.33
1273,801,15,1,4.5,4.5
1274,802,2,1,5.0,5.0
1275,803,14,1,3.0,4.25
1276,804,3,1,4.5,5.47
1277,805,3,1,4.5,4.5
1278,805,6,1,3.5,3.5
1279,805,5,1,6.0,6.0
1280,805,2,1,5.0,5.0
1281,805,2,1,5.0,5.0
1282,806,11,1,5.5,5.5
1283,807,5,1,6.0,7.44
1284,808,6,2,3.5,8.06
1285,809,9,1,4.0,5.25
1286,810,5,1,6.0,7.25
1287,811,8,1,6.0,6.0
1288,812,17,1,8.0,8.0
1289,813,9,2,4.0,8.0
1290,813,13,1,3.5,3.5
1291,813,14,1,3.0,3.0
1292,813,9,1,4.0,4.0
1293,813,15,1,4.5,6.09
1294,814,6,1,3.5,3.5
1295,814,5,1,6.0,6.0
1296,815,13,2,3.5,7.0
1297,815,17,1,8.0,8.0
1298,816,10,1,4.0,4.0
1299,817,15,1,4.5,4.5
1300,818,17,1,8.0,8.0
1301,818,10,1,4.0,4.0
1302,818,5,1,6.0,6.0
1303,819,25,1,20.0,20.0
1304,820,12,1,4.0,4.85
1305,821,2,1,5.0,5.0
1306,821,11,1,5.5,5.5
1307,822,8,1,6.0,6.0
1308,822,11,1,5.5,5.5
1309,822,10,1,4.0,4.0
1310,823,4,1,5.5,5.5
1311,824,1,1,5.5,5.5
1312,824,8,1,6.0,6.0
1313,824,16,1,9.5,9.5
1314,824,9,1,4.0,4.94
1315,825,3,1,4.5,4.5
1316,825,9,1,4.0,4.0
1317,825,5,1,6.0,7.44
1318,826,13,1,3.5,3.5
1319,826,9,1,4.0,4.0
1320,826,17,1,8.0,8.0
1321,827,17,1,8.0,8.0
1322,827,4,1,5.5,5.5
1323,828,16,1,9.5,9.5
1324,828,3,1,4.5,4.5
1325,828,1,1,5.5,5.5
1326,828,6,1,3.5,3.5
1327,829,8,1,6.0,6.0
1328,830,15,1,4.5,4.5
1329,830,11,1,5.5,5.5
1330,830,17,1,8.0,8.0
1331,830,13,1,3.5,3.5
1332,830,17,1,8.0,8.0
1333,831,17,1,8.0,8.0
1334,831,18,1,10.0,10.0
1335,832,16,2,9.5,19.0
1336,833,17,2,8.0,17.44
1337,834,6,1,3.5,4.75
1338,835,2,2,5.0,10.0
1339,836,8,1,6.0,6.0
1340,837,3,1,4.5,4.5
1341,838,23,1,15.0,15.85
1342,839,13,1,3.5,5.09
1343,840,10,1,4.0,4.0
1344,841,12,1,4.0,4.0
1345,841,12,1,4.0,5.25
1346,842,13,1,3.5,4.75
1347,843,13,1,3.5,3.5
1348,843,14,1,3.0,3.0
1349,844,18,1,10.0,10.0
1350,844,9,1,4.0,4.0
1351,844,1,2,5.5,11.0
1352,844,11,1,5.5,5.5
1353,844,8,1,6.0,7.25
1354,845,9,2,4.0,9.02
1355,846,11,1,5.5,5.5
1356,847,17,1,8.0,9.44
1357,848,15,1,4.5,4.5
1358,849,24,1,18.0,18.0
1359,850,2,1,5.0,5.0
1360,850,19,1,7.0,8.25
1361,851,19,1,7.0,7.0
1362,851,8,1,6.0,6.0
1363,851,2,2,5.0,11.25
1364,852,20,1,8.0,8.0
1365,853,15,1,4.5,4.5
1366,853,2,1,5.0,5.0
1367,853,15,1,4.5,4.5
1368,854,1,1,5.5,5.5
1369,855,18,1,10.0,10.0
1370,855,3,1,4.5,4.5
1371,855,19,1,7.0,7.97
1372,856,9,1,4.0,4.0
1373,857,13,1,3.5,3.5
1374,857,9,1,4.0,5.25
1375,858,19,1,7.0,7.0
1376,859,16,1,9.5,9.5
1377,859,6,1,3.5,3.5
1378,859,10,1,4.0,4.0
1379,860,8,1,6.0,6.0
1380,861,24,1,18.0,18.0
1381,862,19,1,7.0,8.25
1382,863,14,1,3.0,4.25
1383,864,3,2,4.5,10.83
1384,865,19,2,7.0,14.0
1385,865,20,1,8.0,8.0
1386,866,11,1,5.5,5.5
1387,867,3,1,4.5,4.5
1388,867,5,1,6.0,6.0
1389,868,15,2,4.5,10.25
1390,869,10,2,4.0,8.0
1391,870,14,1,3.0,3.0
1392,871,19,1,7.0,7.0
1393,871,6,1,3.5,3.5
1394,872,14,1,3.0,3.0
1395,873,17,1,8.0,8.0
1396,874,10,1,4.0,4.0
1397,875,1,1,5.5,5.5
1398,876,11,1,5.5,5.5
1399,877,5,1,6.0,6.0
1400,878,16,1,9.5,9.5
1401,879,15,1,4.5,6.09
1402,880,5,1,6.0,6.0
1403,881,2,1,5.0,6.25
1404,882,16,1,9.5,9.5
1405,882,9,1,4.0,4.0
1406,883,5,1,6.0,6.0
1407,884,11,1,5.5,5.5
1408,884,15,1,4.5,5.47
1409,885,11,1,5.5,5.5
1410,885,2,1,5.0,6.25
1411,886,2,1,5.0,5.0
1412,886,5,1,6.0,6.0
1413,887,6,2,3.5,7.0
1414,888,16,1,9.5,9.5
1415,889,15,1,4.5,4.5
1416,889,12,1,4.0,4.0
1417,889,2,1,5.0,5.0
1418,889,5,2,6.0,12.0
1419,890,6,1,3.5,3.5
1420,890,4,2,5.5,11.0
1421,890,9,1,4.0,4.0
1422,890,16,2,9.5,19.0
1423,890,24,1,18.0,18.0
1424,891,18,1,10.0,10.0
1425,892,14,2,3.0,7.44
1426,893,8,1,6.0,6.94
1427,894,15,2,4.5,10.59
1428,895,2,1,5.0,5.0
1429,896,3,1,4.5,4.5
1430,896,15,1,4.5,5.47
1431,897,19,1,7.0,7.0
1432,898,1,1,5.5,6.75
1433,899,21,1,25.0,25.0
1434,900,16,2,9.5,19.0
1435,900,13,1,3.5,3.5
1436,901,16,1,9.5,9.5
1437,902,14,1,3.0,3.0
1438,903,10,1,4.0,4.0
1439,903,15,1,4.5,4.5
1440,904,11,1,5.5,6.94
1441,905,8,1,6.0,7.06
1442,906,6,2,3.5,7.0
1443,906,14,2,3.0,6.0
1444,906,13,1,3.5,3.5
1445,906,4,1,5.5,5.5
1446,907,5,1,6.0,6.0
1447,908,2,1,5.0,6.83
1448,909,12,1,4.0,5.44
1449,910,16,1,9.5,9.5
1450,911,18,1,10.0,10.0
1451,912,10,1,4.0,4.0
1452,912,2,1,5.0,5.0
1453,913,2,2,5.0,10.0
1454,914,2,1,5.0,5.0
1455,915,10,1,4.0,4.0
1456,916,12,1,4.0,4.0
1457,917,15,1,4.5,5.75
1458,918,9,1,4.0,4.0
1459,919,3,1,4.5,4.5
1460,919,18,1,10.0,11.44
1461,920,5,1,6.0,7.06
1462,921,6,1,3.5,4.75
1463,922,13,1,3.5,4.75
1464,923,6,1,3.5,3.5
1465,924,14,1,3.0,3.0
1466,924,12,1,4.0,4.0
1467,925,16,1,9.5,10.56
1468,926,1,1,5.5,5.5
1469,927,9,2,4.0,8.0
1470,927,2,1,5.0,5.0
1471,927,4,1,5.5,5.5
1472,927,10,1,4.0,4.0
1473,928,13,1,3.5,3.5
1474,929,10,1,4.0,4.0
1475,930,21,1,25.0,25.0
1476,931,4,1,5.5,5.5
1477,932,6,2,3.5,7.0
1478,933,12,1,4.0,4.0
1479,934,21,1,25.0,25.0
1480,935,10,2,4.0,9.44
1481,936,12,1,4.0,4.94
1482,937,5,1,6.0,6.0
1483,938,3,1,4.5,4.5
1484,938,18,1,10.0,10.0
1485,938,13,1,3.5,3.5
1486,938,12,1,4.0,5.59
1487,939,10,1,4.0,5.25
1488,940,6,1,3.5,3.5
1489,941,5,2,6.0,12.0
1490,941,18,1,10.0,10.0
1491,941,11,1,5.5,5.5
1492,941,1,1,5.5,5.5
1493,941,10,1,4.0,4.0
1494,942,1,1,5.5,5.5
1495,942,2,1,5.0,5.0
1496,942,15,1,4.5,4.5
1497,943,2,1,5.0,5.85
1498,944,12,1,4.0,4.0
1499,945,25,1,20.0,20.0
1500,946,3,1,4.5,4.5
1501,947,10,2,4.0,8.0
1502,948,1,1,5.5,5.5
1503,948,19,1,7.0,7.0
1504,948,6,2,3.5,7.0
1505,949,16,2,9.5,19.0
1506,950,1,2,5.5,11.0
1507,951,15,1,4.5,5.75
1508,952,10,1,4.0,5.25
1509,953,15,1,4.5,4.5
1510,953,3,1,4.5,4.5
1511,953,1,1,5.5,5.5
1512,953,17,1,8.0,9.11
1513,954,24,1,18.0,18.0
1514,954,5,1,6.0,6.0
1515,954,11,2,5.5,12.02
1516,955,16,1,9.5,9.5
1517,955,6,1,3.5,3.5
1518,956,6,2,3.5,7.0
1519,957,9,1,4.0,4.0
1520,958,1,1,5.5,5.5
1521,959,16,1,9.5,9.5
1522,959,14,1,3.0,4.25
1523,960,6,1,3.5,4.94
1524,961,10,1,4.0,5.25
1525,962,15,1,4.5,4.5
1526,963,10,1,4.0,5.25
1527,964,11,2,5.5,11.0
1528,964,13,1,3.5,3.5
1529,964,8,1,6.0,6.0
1530,964,2,1,5.0,5.0
1531,964,19,1,7.0,8.25
1532,965,10,1,4.0,5.59
1533,966,14,1,3.0,4.44
1534,967,9,1,4.0,4.0
1535,968,5,2,6.0,12.0
1536,968,11,1,5.5,5.5
1537,969,24,1,18.0,18.0
1538,969,3,1,4.5,4.5
1539,969,1,2,5.5,11.0
1540,969,13,1,3.5,3.5
1541,969,14,1,3.0,3.97
1542,970,8,1,6.0,6.0
1543,971,5,1,6.0,6.0
1544,972,16,1,9.5,11.09
1545,973,8,2,6.0,12.0
1546,974,12,1,4.0,5.25
1547,975,16,1,9.5,9.5
1548,975,2,1,5.0,5.0
1549,976,12,1,4.0,4.94
1550,977,6,1,3.5,5.77
1551,978,17,2,8.0,16.0
1552,978,6,1,3.5,3.5
1553,979,9,1,4.0,4.0
1554,979,8,1,6.0,6.0
1555,979,10,1,4.0,4.0
1556,979,3,1,4.5,5.75
1557,980,19,2,7.0,14.0
1558,980,1,1,5.5,5.5
1559,981,2,2,5.0,10.0
1560,982,1,1,5.5,5.5
1561,983,15,2,4.5,11.27
1562,984,10,1,4.0,4.0
1563,985,2,1,5.0,6.11
1564,986,13,2,3.5,7.0
1565,987,14,1,3.0,3.0
1566,988,11,1,5.5,6.48
1567,989,2,1,5.0,5.0
1568,989,18,1,10.0,10.0
1569,989,2,2,5.0,10.0
1570,989,9,1,4.0,4.0
1571,989,13,1,3.5,3.5
1572,990,9,1,4.0,4.0
1573,991,2,1,5.0,6.25
1574,992,6,1,3.5,3.5
1575,993,16,2,9.5,19.0
1576,993,15,1,4.5,4.5
1577,994,12,1,4.0,4.0
1578,994,2,1,5.0,5.0
1579,994,14,1,3.0,3.0
1580,995,11,2,5.5,12.25
1581,996,6,1,3.5,3.5
1582,997,19,1,7.0,7.0
1583,997,22,1,8.0,9.25
1584,998,16,1,9.5,9.5
1585,998,1,1,5.5,5.5
1586,998,14,1,3.0,3.0
1587,999,14,2,3.0,6.0
1588,999,13,1,3.5,3.5
1589,999,6,2,3.5,8.59
1590,1000,9,1,4.0,4.0
1591,1000,9,1,4.0,4.0
1592,1000,18,1,10.0,11.25
1593,1001,6,1,3.5,3.5
1594,1001,9,2,4.0,8.0
1595,1002,6,2,3.5,7.0
1596,1003,11,2,5.5,11.0
1597,1004,2,1,5.0,5.0
1598,1004,12,1,4.0,4.0
1599,1004,8,2,6.0,12.0
1600,1004,12,1,4.0,4.0
1601,1004,15,2,4.5,10.25
1602,1005,2,1,5.0,5.0
1603,1005,16,1,9.5,9.5
1604,1005,8,2,6.0,12.0
1605,1006,8,1,6.0,6.0
1606,1007,8,1,6.0,6.0
1607,1007,19,1,7.0,7.0
1608,1008,6,1,3.5,3.5
1609,1008,13,1,3.5,3.5
1610,1008,14,1,3.0,3.0
1611,1008,11,1,5.5,5.5
1612,1009,15,1,4.5,5.47
1613,1010,14,1,3.0,3.0
1614,1010,5,1,6.0,7.59
1615,1011,15,1,4.5,4.5
1616,1012,10,1,4.0,5.25
1617,1013,11,2,5.5,11.0
1618,1013,8,1,6.0,6.0
1619,1013,15,1,4.5,4.5
1620,1014,12,1,4.0,4.0
1621,1014,1,1,5.5,5.5
1622,1014,18,2,10.0,20.0
1623,1015,1,1,5.5,5.5
1624,1016,8,1,6.0,6.0
1625,1016,8,2,6.0,12.0
1626,1016,8,1,6.0,6.0
1627,1017,12,2,4.0,8.0
1628,1018,2,1,5.0,5.0
1629,1019,25,1,20.0,20.0
1630,1019,8,1,6.0,6.0
1631,1020,17,2,8.0,16.0
1632,1020,24,1,18.0,18.0
1633,1021,17,2,8.0,16.0
1634,1021,6,1,3.5,3.5
1635,1021,11,2,5.5,11.0
1636,1021,12,1,4.0,4.0
1637,1021,3,1,4.5,5.52
1638,1022,15,2,4.5,9.0
1639,1022,16,1,9.5,10.75
1640,1023,2,1,5.0,5.0
1641,1024,12,1,4.0,4.0
1642,1025,6,2,3.5,7.0
1643,1025,14,1,3.0,3.0
1644,1025,3,1,4.5,4.5
1645,1025,10,1,4.0,4.0
1646,1026,10,1,4.0,4.0
1647,1026,15,1,4.5,4.5
1648,1026,9,1,4.0,4.0
1649,1026,15,1,4.5,4.5
1650,1026,11,1,5.5,5.5
1651,1027,5,2,6.0,12.0
1652,1027,1,1,5.5,5.5
1653,1028,2,1,5.0,5.0
1654,1029,5,1,6.0,6.0
1655,1029,14,1,3.0,4.11
1656,1030,4,1,5.5,5.5
1657,1031,8,1,6.0,6.0
1658,1031,17,1,8.0,9.06
1659,1032,18,1,10.0,10.0
1660,1033,10,1,4.0,4.0
1661,1034,11,1,5.5,6.56
1662,1035,8,1,6.0,6.0
1663,1036,16,1,9.5,9.5
1664,1037,3,1,4.5,4.5
1665,1037,6,1,3.5,3.5
1666,1037,5,2,6.0,13.25
1667,1038,10,1,4.0,4.98
1668,1039,14,1,3.0,3.0
1669,1040,16,1,9.5,9.5
1670,1040,13,1,3.5,4.75
1671,1041,11,1,5.5,5.5
1672,1041,19,1,7.0,7.0
1673,1042,5,2,6.0,12.0
1674,1042,15,1,4.5,4.5
1675,1043,3,1,4.5,4.5
1676,1044,16,1,9.5,9.5
1677,1045,10,1,4.0,4.0
1678,1046,5,1,6.0,6.0
1679,1046,14,2,3.0,6.0
1680,1046,12,1,4.0,4.0
1681,1046,3,1,4.5,4.5
1682,1046,2,2,5.0,10.0
1683,1047,3,2,4.5,10.25
1684,1048,8,1,6.0,6.0
1685,1048,1,1,5.5,5.5
1686,1048,14,1,3.0,3.0
1687,1048,3,1,4.5,4.5
1688,1048,25,1,20.0,20.0
1689,1049,16,1,9.5,9.5
1690,1049,15,1,4.5,4.5
1691,1049,3,1,4.5,4.5
1692,1049,16,1,9.5,9.5
1693,1050,15,2,4.5,9.0
1694,1050,8,1,6.0,6.0
