visit_id,customer_id,visit_date,check_in_time,check_out_time,staff_id,cover_charge,discount_applied,notes
399,11,2022-07-19,16:15:00,18:14:00,13,15.0,0.0,
400,8,2022-07-19,12:15:00,14:20:00,1,15.0,1.5,
401,9,2022-07-19,15:45:00,16:38:00,10,15.0,1.5,
402,11,2022-07-19,09:00:00,10:02:00,6,15.0,0.0,
403,196,2022-07-19,14:00:00,16:13:00,4,15.0,1.5,
404,4,2022-07-19,09:00:00,11:29:00,13,15.0,3.75,
405,4,2022-07-19,11:00:00,12:12:00,7,15.0,3.75,
406,5,2022-07-19,14:45:00,16:01:00,7,15.0,3.75,
407,10,2022-07-20,12:45:00,13:42:00,1,15.0,1.5,
408,7,2022-07-20,11:00:00,11:53:00,10,15.0,1.5,
409,1,2022-07-20,12:30:00,13:56:00,12,15.0,6.0,
410,1,2022-07-20,15:30:00,17:18:00,5,15.0,6.0,
411,2,2022-07-20,09:45:00,11:28:00,13,15.0,6.0,
412,2,2022-07-20,11:45:00,14:04:00,4,15.0,6.0,
413,5,2022-07-20,14:30:00,15:30:00,11,15.0,3.75,
414,2,2022-07-21,12:45:00,13:33:00,7,15.0,6.0,
415,5,2022-07-21,14:00:00,15:52:00,5,15.0,3.75,
416,2,2022-07-21,15:00:00,16:54:00,2,15.0,6.0,
417,1,2022-07-21,14:30:00,16:19:00,14,15.0,6.0,
418,13,2022-07-21,10:30:00,12:30:00,4,15.0,0.0,
419,7,2022-07-22,14:15:00,15:56:00,2,15.0,1.5,
420,2,2022-07-22,09:15:00,11:44:00,11,15.0,6.0,
421,5,2022-07-22,16:15:00,18:42:00,3,15.0,3.75,
422,5,2022-07-22,16:15:00,17:39:00,13,15.0,3.75,
423,8,2022-07-22,12:45:00,14:31:00,5,15.0,1.5,
424,1,2022-07-22,14:00:00,15:23:00,3,15.0,6.0,
425,5,2022-07-23,14:30:00,16:22:00,13,15.0,3.75,
426,1,2022-07-23,14:00:00,15:08:00,3,15.0,6.0,
427,4,2022-07-23,15:45:00,18:14:00,3,15.0,3.75,
428,5,2022-07-23,16:15:00,18:19:00,4,15.0,3.75,
429,1,2022-07-23,09:00:00,09:47:00,2,15.0,6.0,
430,8,2022-07-23,14:00:00,15:27:00,11,15.0,1.5,
431,2,2022-07-23,11:45:00,13:24:00,3,15.0,6.0,
432,4,2022-07-23,09:15:00,10:00:00,12,15.0,3.75,
433,103,2022-07-23,13:00:00,14:28:00,1,15.0,1.5,
434,2,2022-07-23,12:45:00,14:22:00,12,15.0,6.0,
435,11,2022-07-23,13:00:00,14:59:00,13,15.0,0.0,
436,15,2022-07-24,10:30:00,11:37:00,2,15.0,0.0,
437,5,2022-07-24,12:45:00,15:05:00,7,15.0,3.75,
438,2,2022-07-24,13:30:00,15:44:00,14,15.0,6.0,
439,11,2022-07-24,12:45:00,13:34:00,12,15.0,0.0,
440,3,2022-07-24,14:00:00,15:44:00,2,15.0,3.75,
441,8,2022-07-24,14:45:00,17:05:00,6,15.0,1.5,
442,7,2022-07-24,13:30:00,15:34:00,5,15.0,1.5,
443,1,2022-07-24,10:00:00,11:46:00,3,15.0,6.0,
444,7,2022-07-25,10:45:00,11:42:00,3,15.0,1.5,
445,11,2022-07-25,11:45:00,13:51:00,7,15.0,0.0,
446,8,2022-07-25,12:15:00,14:10:00,10,15.0,1.5,
447,17,2022-07-25,15:15:00,16:44:00,13,15.0,0.0,
448,1,2022-07-25,10:15:00,12:20:00,7,15.0,6.0,
449,103,2022-07-26,10:30:00,11:20:00,2,15.0,1.5,
450,15,2022-07-26,12:00:00,13:55:00,1,15.0,0.0,
451,13,2022-07-26,10:45:00,12:34:00,7,15.0,0.0,
452,103,2022-07-26,10:15:00,11:12:00,3,15.0,1.5,
453,2,2022-07-26,16:45:00,18:40:00,5,15.0,6.0,
454,3,2022-07-26,15:00:00,16:36:00,7,15.0,3.75,
455,103,2022-07-27,13:15:00,14:28:00,14,15.0,1.5,
456,2,2022-07-27,09:15:00,11:33:00,13,15.0,6.0,
457,1,2022-07-27,09:00:00,10:01:00,13,15.0,6.0,
458,8,2022-07-27,16:45:00,18:10:00,13,15.0,1.5,
459,5,2022-07-27,11:15:00,12:13:00,4,15.0,3.75,
460,4,2022-07-27,09:45:00,11:00:00,7,15.0,3.75,
461,4,2022-07-28,16:45:00,19:02:00,2,15.0,3.75,
462,4,2022-07-28,09:45:00,11:02:00,10,15.0,3.75,
463,103,2022-07-28,14:15:00,16:10:00,6,15.0,1.5,
464,4,2022-07-28,12:45:00,13:34:00,13,15.0,3.75,
465,5,2022-07-28,16:00:00,18:12:00,3,15.0,3.75,
466,5,2022-07-28,14:00:00,14:55:00,14,15.0,3.75,
467,13,2022-07-28,15:30:00,17:07:00,12,15.0,0.0,
468,2,2022-07-28,09:30:00,11:14:00,11,15.0,6.0,
469,196,2022-07-28,13:00:00,14:40:00,1,15.0,1.5,
470,4,2022-07-28,09:45:00,12:09:00,12,15.0,3.75,
471,103,2022-07-28,12:00:00,13:33:00,10,15.0,1.5,
472,3,2022-07-28,14:30:00,16:02:00,4,15.0,3.75,
473,1,2022-07-29,15:45:00,16:40:00,11,15.0,6.0,
474,5,2022-07-29,09:45:00,11:26:00,13,15.0,3.75,
475,9,2022-07-29,16:15:00,18:28:00,13,15.0,1.5,
476,12,2022-07-29,14:15:00,16:07:00,11,15.0,0.0,
477,103,2022-07-29,10:45:00,13:11:00,6,15.0,1.5,
478,248,2022-07-29,09:15:00,10:46:00,10,15.0,0.0,
479,13,2022-07-29,12:30:00,14:14:00,10,15.0,0.0,
480,103,2022-07-29,15:15:00,16:23:00,14,15.0,1.5,
481,5,2022-07-29,15:00:00,16:32:00,13,15.0,3.75,
482,5,2022-07-30,14:00:00,15:59:00,7,15.0,3.75,
483,8,2022-07-30,16:30:00,18:42:00,14,15.0,1.5,
484,15,2022-07-30,15:45:00,17:53:00,10,15.0,0.0,
485,8,2022-07-30,13:15:00,14:14:00,10,15.0,1.5,
486,4,2022-07-30,14:45:00,16:22:00,14,15.0,3.75,
487,11,2022-07-30,10:15:00,12:07:00,3,15.0,0.0,
488,9,2022-07-30,09:15:00,10:31:00,1,15.0,1.5,
489,1,2022-07-31,16:15:00,17:44:00,7,15.0,6.0,
490,2,2022-07-31,14:00:00,15:13:00,2,15.0,6.0,
491,2,2022-07-31,14:00:00,14:53:00,2,15.0,6.0,
492,6,2022-07-31,10:00:00,11:05:00,10,15.0,1.5,
493,6,2022-08-01,10:00:00,11:37:00,10,15.0,1.5,
494,11,2022-08-01,09:00:00,10:21:00,14,15.0,0.0,
495,103,2022-08-01,12:45:00,14:12:00,7,15.0,1.5,
496,2,2022-08-01,13:45:00,16:03:00,13,15.0,6.0,
497,67,2022-08-01,15:45:00,16:31:00,13,15.0,3.75,
498,2,2022-08-01,16:15:00,17:22:00,2,15.0,6.0,
499,8,2022-08-01,15:45:00,17:00:00,12,15.0,1.5,
500,10,2022-08-01,13:15:00,15:34:00,7,15.0,1.5,
501,2,2022-08-02,15:00:00,16:34:00,11,15.0,6.0,
502,3,2022-08-02,14:45:00,17:10:00,2,15.0,3.75,
503,3,2022-08-02,15:15:00,16:18:00,5,15.0,3.75,
504,4,2022-08-02,13:30:00,15:46:00,3,15.0,3.75,
505,3,2022-08-02,16:00:00,17:14:00,4,15.0,3.75,
506,15,2022-08-02,09:30:00,11:21:00,10,15.0,0.0,
507,10,2022-08-03,09:30:00,11:28:00,6,15.0,1.5,
508,1,2022-08-03,16:45:00,18:20:00,4,15.0,6.0,
509,3,2022-08-03,09:00:00,10:13:00,6,15.0,3.75,
510,5,2022-08-03,09:15:00,11:12:00,14,15.0,3.75,
511,248,2022-08-03,13:30:00,15:56:00,6,15.0,0.0,
512,3,2022-08-04,13:30:00,15:09:00,3,15.0,3.75,
513,103,2022-08-04,10:45:00,12:00:00,5,15.0,1.5,
514,4,2022-08-04,09:45:00,10:56:00,12,15.0,3.75,
515,6,2022-08-04,12:45:00,14:26:00,10,15.0,1.5,
516,9,2022-08-04,16:00:00,17:23:00,12,15.0,1.5,
517,67,2022-08-04,12:15:00,13:05:00,12,15.0,3.75,
518,5,2022-08-04,11:15:00,12:32:00,2,15.0,3.75,
519,11,2022-08-04,13:15:00,14:13:00,11,15.0,0.0,
520,3,2022-08-04,12:30:00,13:25:00,14,15.0,3.75,
521,2,2022-08-04,10:30:00,11:18:00,11,15.0,6.0,
522,2,2022-08-05,11:30:00,13:38:00,7,15.0,6.0,
523,5,2022-08-05,14:45:00,15:37:00,2,15.0,3.75,
524,1,2022-08-05,14:45:00,17:07:00,3,15.0,6.0,
525,1,2022-08-05,13:30:00,15:32:00,12,15.0,6.0,
526,2,2022-08-05,09:15:00,11:00:00,7,15.0,6.0,
527,11,2022-08-05,12:30:00,13:18:00,1,15.0,0.0,
528,3,2022-08-05,14:45:00,15:51:00,5,15.0,3.75,
529,5,2022-08-05,14:00:00,15:39:00,14,15.0,3.75,
530,5,2022-08-05,10:30:00,12:23:00,1,15.0,3.75,
531,10,2022-08-05,09:45:00,11:59:00,7,15.0,1.5,
532,2,2022-08-05,13:30:00,14:15:00,7,15.0,6.0,
533,2,2022-08-06,15:30:00,17:13:00,14,15.0,6.0,
534,8,2022-08-06,12:30:00,14:13:00,7,15.0,1.5,
535,1,2022-08-06,09:30:00,10:32:00,7,15.0,6.0,
536,1,2022-08-06,09:15:00,10:43:00,11,15.0,6.0,
537,1,2022-08-06,16:45:00,18:55:00,3,15.0,6.0,
538,11,2022-08-06,13:30:00,15:57:00,1,15.0,0.0,
539,2,2022-08-06,15:30:00,17:06:00,10,15.0,6.0,
540,2,2022-08-06,16:30:00,18:15:00,12,15.0,6.0,
541,3,2022-08-06,09:30:00,11:51:00,5,15.0,3.75,
542,67,2022-08-06,09:15:00,10:21:00,2,15.0,3.75,
543,67,2022-08-06,10:15:00,12:33:00,6,15.0,3.75,
544,196,2022-08-06,11:15:00,13:02:00,4,15.0,1.5,
545,15,2022-08-06,09:15:00,10:45:00,12,15.0,0.0,
546,103,2022-08-07,11:00:00,12:57:00,10,15.0,1.5,
547,2,2022-08-07,13:15:00,14:24:00,6,15.0,6.0,
548,10,2022-08-07,12:30:00,14:41:00,11,15.0,1.5,
549,103,2022-08-07,14:30:00,15:45:00,7,15.0,1.5,
550,3,2022-08-07,10:00:00,10:49:00,2,15.0,3.75,
551,14,2022-08-07,16:45:00,17:54:00,3,15.0,0.0,
552,1,2022-08-07,15:15:00,16:24:00,7,15.0,6.0,
553,11,2022-08-07,09:30:00,11:33:00,10,15.0,0.0,
554,11,2022-08-07,15:30:00,16:47:00,11,15.0,0.0,
555,4,2022-08-07,11:00:00,11:51:00,14,15.0,3.75,
556,1,2022-08-07,09:30:00,11:40:00,13,15.0,6.0,
557,16,2022-08-07,13:15:00,14:27:00,13,15.0,0.0,
558,1,2022-08-07,13:15:00,14:34:00,4,15.0,6.0,
559,67,2022-08-08,16:45:00,17:36:00,2,15.0,3.75,
560,2,2022-08-08,15:45:00,18:07:00,14,15.0,6.0,
561,10,2022-08-08,14:30:00,15:47:00,14,15.0,1.5,
562,3,2022-08-08,12:30:00,13:44:00,1,15.0,3.75,
563,7,2022-08-08,14:30:00,15:40:00,12,15.0,1.5,
564,3,2022-08-08,14:15:00,16:00:00,13,15.0,3.75,
565,4,2022-08-08,11:30:00,12:16:00,13,15.0,3.75,
566,198,2022-08-08,14:15:00,15:21:00,3,15.0,3.75,
567,39,2022-08-08,11:00:00,12:32:00,10,15.0,1.5,
568,8,2022-08-09,11:45:00,12:58:00,6,15.0,1.5,
569,4,2022-08-09,14:15:00,16:12:00,1,15.0,3.75,
570,103,2022-08-09,10:15:00,12:29:00,12,15.0,1.5,
571,3,2022-08-09,11:15:00,13:37:00,2,15.0,3.75,
572,2,2022-08-09,16:30:00,18:29:00,3,15.0,6.0,
573,10,2022-08-09,16:30:00,18:52:00,6,15.0,1.5,
574,1,2022-08-09,12:45:00,14:17:00,13,15.0,6.0,
575,3,2022-08-09,11:00:00,12:00:00,2,15.0,3.75,
576,39,2022-08-09,16:15:00,17:09:00,1,15.0,1.5,
577,3,2022-08-10,11:45:00,13:04:00,12,15.0,3.75,
578,2,2022-08-10,10:30:00,12:54:00,6,15.0,6.0,
579,1,2022-08-10,10:30:00,12:42:00,5,15.0,6.0,
580,11,2022-08-10,10:30:00,11:50:00,7,15.0,0.0,
581,67,2022-08-10,11:45:00,13:05:00,7,15.0,3.75,
582,4,2022-08-10,13:30:00,15:02:00,4,15.0,3.75,
583,9,2022-08-11,14:00:00,15:49:00,13,15.0,1.5,
584,8,2022-08-11,14:15:00,15:22:00,10,15.0,1.5,
585,67,2022-08-11,11:15:00,13:37:00,1,15.0,3.75,
586,2,2022-08-11,16:45:00,18:31:00,6,15.0,6.0,
587,1,2022-08-12,14:45:00,16:01:00,6,15.0,6.0,
588,13,2022-08-12,09:30:00,10:37:00,7,15.0,0.0,
589,8,2022-08-12,11:00:00,12:18:00,13,15.0,1.5,
590,67,2022-08-12,15:15:00,16:33:00,3,15.0,3.75,
591,3,2022-08-12,12:45:00,14:23:00,4,15.0,3.75,
592,4,2022-08-12,15:15:00,17:05:00,1,15.0,3.75,
593,4,2022-08-12,16:45:00,19:00:00,14,15.0,3.75,
594,11,2022-08-12,09:15:00,10:13:00,2,15.0,0.0,
595,5,2022-08-13,12:15:00,14:15:00,1,15.0,3.75,
596,5,2022-08-13,16:30:00,17:50:00,13,15.0,3.75,
597,198,2022-08-13,14:00:00,15:07:00,3,15.0,3.75,
598,2,2022-08-13,14:30:00,15:59:00,13,15.0,6.0,
599,11,2022-08-13,16:15:00,18:04:00,1,15.0,0.0,
600,13,2022-08-13,14:00:00,15:44:00,12,15.0,0.0,
601,10,2022-08-13,15:30:00,17:51:00,6,15.0,1.5,
602,3,2022-08-13,11:15:00,12:42:00,12,15.0,3.75,
603,5,2022-08-13,09:00:00,10:55:00,13,15.0,3.75,
604,1,2022-08-13,11:45:00,13:54:00,11,15.0,6.0,
605,39,2022-08-13,10:30:00,12:42:00,12,15.0,1.5,
606,39,2022-08-13,14:30:00,16:03:00,10,15.0,1.5,
607,248,2022-08-14,16:45:00,18:28:00,13,15.0,0.0,
608,8,2022-08-14,11:00:00,12:03:00,6,15.0,1.5,
609,5,2022-08-14,16:15:00,17:53:00,3,15.0,3.75,
610,9,2022-08-14,10:30:00,12:08:00,2,15.0,1.5,
611,248,2022-08-14,16:00:00,16:52:00,5,15.0,0.0,
612,4,2022-08-14,16:15:00,18:35:00,11,15.0,3.75,
613,14,2022-08-14,14:30:00,16:58:00,6,15.0,0.0,
614,5,2022-08-15,13:45:00,14:50:00,7,15.0,3.75,
615,4,2022-08-15,15:30:00,17:28:00,5,15.0,3.75,
616,4,2022-08-15,16:30:00,18:08:00,3,15.0,3.75,
617,5,2022-08-15,10:00:00,11:31:00,7,15.0,3.75,
618,2,2022-08-15,12:15:00,13:52:00,3,15.0,6.0,
619,7,2022-08-15,10:00:00,11:03:00,10,15.0,1.5,
620,1,2022-08-16,16:00:00,17:05:00,5,15.0,6.0,
621,1,2022-08-16,09:45:00,11:05:00,7,15.0,6.0,
622,79,2022-08-16,12:15:00,14:38:00,13,15.0,0.0,
623,8,2022-08-16,14:45:00,15:56:00,6,15.0,1.5,
624,6,2022-08-16,10:30:00,12:22:00,7,15.0,1.5,
625,5,2022-08-16,09:00:00,10:31:00,13,15.0,3.75,
626,196,2022-08-17,16:15:00,17:26:00,5,15.0,1.5,
627,1,2022-08-17,15:45:00,17:28:00,6,15.0,6.0,
628,3,2022-08-17,14:45:00,15:42:00,12,15.0,3.75,
629,2,2022-08-17,14:30:00,16:07:00,13,15.0,6.0,
630,68,2022-08-17,11:15:00,13:37:00,6,15.0,0.0,
631,6,2022-08-18,13:45:00,15:26:00,6,15.0,1.5,
632,2,2022-08-18,10:45:00,12:25:00,3,15.0,6.0,
633,2,2022-08-18,13:45:00,16:11:00,1,15.0,6.0,
634,3,2022-08-18,11:15:00,13:11:00,5,15.0,3.75,
635,17,2022-08-18,13:00:00,13:47:00,14,15.0,0.0,
636,9,2022-08-18,14:15:00,15:52:00,6,15.0,1.5,
637,2,2022-08-18,10:30:00,12:39:00,11,15.0,6.0,
638,5,2022-08-18,11:15:00,12:15:00,1,15.0,3.75,
639,39,2022-08-19,15:45:00,18:01:00,5,15.0,1.5,
640,11,2022-08-19,16:45:00,19:00:00,4,15.0,0.0,
641,15,2022-08-19,14:30:00,15:37:00,14,15.0,0.0,
642,103,2022-08-19,16:15:00,17:51:00,12,15.0,1.5,
643,10,2022-08-19,13:15:00,14:18:00,10,15.0,1.5,
644,5,2022-08-20,10:45:00,13:02:00,10,15.0,3.75,
645,11,2022-08-20,13:15:00,15:45:00,6,15.0,0.0,
646,3,2022-08-20,13:15:00,14:08:00,2,15.0,3.75,
647,6,2022-08-20,11:30:00,13:02:00,10,15.0,1.5,
648,3,2022-08-20,11:00:00,12:08:00,13,15.0,3.75,
649,198,2022-08-20,13:00:00,14:41:00,3,15.0,3.75,
650,196,2022-08-20,13:30:00,15:23:00,5,15.0,1.5,
651,2,2022-08-20,12:30:00,14:07:00,14,15.0,6.0,
652,2,2022-08-21,09:45:00,11:42:00,10,15.0,6.0,
653,1,2022-08-21,16:30:00,17:27:00,13,15.0,6.0,
654,103,2022-08-21,12:15:00,13:06:00,7,15.0,1.5,
655,1,2022-08-21,10:00:00,11:04:00,12,15.0,6.0,
656,67,2022-08-21,11:30:00,13:39:00,14,15.0,3.75,
657,2,2022-08-21,14:00:00,16:07:00,5,15.0,6.0,
658,39,2022-08-21,10:15:00,12:12:00,3,15.0,1.5,
659,4,2022-08-21,15:15:00,16:32:00,7,15.0,3.75,
660,10,2022-08-21,10:45:00,12:23:00,10,15.0,1.5,
661,3,2022-08-21,15:15:00,17:38:00,11,15.0,3.75,
662,2,2022-08-22,13:00:00,14:28:00,12,15.0,6.0,
663,7,2022-08-22,09:15:00,11:00:00,10,15.0,1.5,
664,4,2022-08-22,13:45:00,15:32:00,14,15.0,3.75,
665,5,2022-08-23,09:30:00,11:43:00,1,15.0,3.75,
666,67,2022-08-23,15:15:00,16:38:00,11,15.0,3.75,
667,103,2022-08-23,15:45:00,16:34:00,5,15.0,1.5,
668,7,2022-08-23,14:30:00,15:59:00,11,15.0,1.5,
669,1,2022-08-23,13:30:00,14:25:00,1,15.0,6.0,
670,67,2022-08-23,14:15:00,16:03:00,5,15.0,3.75,
671,4,2022-08-23,14:30:00,16:49:00,13,15.0,3.75,
672,1,2022-08-23,16:30:00,18:09:00,11,15.0,6.0,
673,6,2022-08-24,16:30:00,17:33:00,12,15.0,1.5,
674,14,2022-08-24,12:45:00,15:05:00,5,15.0,0.0,
675,39,2022-08-24,15:15:00,16:47:00,7,15.0,1.5,
676,103,2022-08-24,11:15:00,12:55:00,5,15.0,1.5,
677,67,2022-08-24,10:30:00,12:10:00,10,15.0,3.75,
678,39,2022-08-24,10:45:00,12:56:00,10,15.0,1.5,
679,10,2022-08-25,10:00:00,12:09:00,13,15.0,1.5,
680,6,2022-08-25,10:00:00,12:26:00,10,15.0,1.5,
681,12,2022-08-25,10:00:00,11:23:00,14,15.0,0.0,
682,67,2022-08-25,10:30:00,11:30:00,1,15.0,3.75,
683,4,2022-08-25,10:00:00,12:29:00,10,15.0,3.75,
684,6,2022-08-25,09:15:00,10:15:00,4,15.0,1.5,
685,9,2022-08-25,14:00:00,16:00:00,10,15.0,1.5,
686,1,2022-08-26,15:30:00,16:19:00,12,15.0,6.0,
687,10,2022-08-26,12:45:00,14:37:00,2,15.0,1.5,
688,1,2022-08-26,12:30:00,14:35:00,4,15.0,6.0,
689,103,2022-08-26,10:30:00,12:44:00,10,15.0,1.5,
690,1,2022-08-26,15:30:00,17:26:00,3,15.0,6.0,
691,8,2022-08-26,10:30:00,12:38:00,2,15.0,1.5,
692,11,2022-08-26,12:00:00,14:05:00,6,15.0,0.0,
693,8,2022-08-26,12:30:00,13:51:00,5,15.0,1.5,
694,3,2022-08-27,10:30:00,11:36:00,11,15.0,3.75,
695,1,2022-08-27,16:00:00,18:20:00,12,15.0,6.0,
696,5,2022-08-27,11:15:00,12:01:00,2,15.0,3.75,
697,103,2022-08-27,13:30:00,15:58:00,10,15.0,1.5,
698,4,2022-08-27,15:00:00,17:30:00,6,15.0,3.75,
699,4,2022-08-27,10:00:00,12:17:00,1,15.0,3.75,
700,67,2022-08-27,16:30:00,18:02:00,1,15.0,3.75,
701,2,2022-08-27,10:00:00,12:13:00,10,15.0,6.0,
702,11,2022-08-27,12:30:00,14:26:00,12,15.0,0.0,
703,1,2022-08-27,13:15:00,14:09:00,7,15.0,6.0,
704,7,2022-08-27,11:00:00,13:13:00,3,15.0,1.5,
705,3,2022-08-27,13:15:00,15:32:00,10,15.0,3.75,
706,5,2022-08-27,11:45:00,13:31:00,1,15.0,3.75,
707,10,2022-08-27,15:30:00,17:34:00,7,15.0,1.5,
708,2,2022-08-27,10:45:00,12:34:00,4,15.0,6.0,
709,1,2022-08-27,09:45:00,12:08:00,5,15.0,6.0,
710,13,2022-08-28,14:15:00,15:50:00,12,15.0,0.0,
711,5,2022-08-28,10:15:00,11:00:00,11,15.0,3.75,
712,248,2022-08-28,15:15:00,17:39:00,5,15.0,0.0,
713,67,2022-08-28,12:30:00,13:19:00,10,15.0,3.75,
714,2,2022-08-28,11:45:00,13:42:00,7,15.0,6.0,
715,8,2022-08-28,11:30:00,13:26:00,2,15.0,1.5,
716,196,2022-08-28,09:30:00,11:38:00,12,15.0,1.5,
717,15,2022-08-29,13:30:00,15:42:00,7,15.0,0.0,
718,8,2022-08-29,10:00:00,11:41:00,10,15.0,1.5,
719,39,2022-08-29,12:00:00,14:15:00,14,15.0,1.5,
720,198,2022-08-29,12:00:00,14:03:00,13,15.0,3.75,
721,2,2022-08-29,12:30:00,14:24:00,4,15.0,6.0,
722,103,2022-08-30,14:45:00,17:01:00,14,15.0,1.5,
723,68,2022-08-30,12:30:00,14:09:00,5,15.0,0.0,
724,4,2022-08-30,12:00:00,14:28:00,10,15.0,3.75,
725,15,2022-08-30,14:45:00,17:08:00,12,15.0,0.0,
726,3,2022-08-30,13:30:00,15:44:00,14,15.0,3.75,
727,2,2022-08-30,16:45:00,18:23:00,4,15.0,6.0,
728,2,2022-08-30,12:30:00,13:37:00,4,15.0,6.0,
729,103,2022-08-30,14:30:00,16:12:00,2,15.0,1.5,
730,3,2022-08-31,15:45:00,16:58:00,13,15.0,3.75,
731,68,2022-08-31,16:30:00,18:59:00,4,15.0,0.0,
732,149,2022-08-31,09:15:00,10:44:00,6,15.0,1.5,
733,5,2022-08-31,10:45:00,12:55:00,3,15.0,3.75,
734,10,2022-08-31,12:45:00,13:59:00,3,15.0,1.5,
735,7,2022-08-31,11:00:00,12:56:00,12,15.0,1.5,
736,5,2022-09-01,12:45:00,13:49:00,3,15.0,3.75,
737,3,2022-09-01,16:30:00,18:03:00,13,15.0,3.75,
738,3,2022-09-01,13:15:00,15:33:00,13,15.0,3.75,
739,4,2022-09-01,13:00:00,13:51:00,13,15.0,3.75,
740,1,2022-09-01,10:45:00,12:29:00,12,15.0,6.0,
741,2,2022-09-01,15:00:00,16:20:00,14,15.0,6.0,
742,2,2022-09-01,14:30:00,15:44:00,11,15.0,6.0,
743,67,2022-09-01,09:30:00,11:41:00,13,15.0,3.75,
744,4,2022-09-01,16:15:00,18:21:00,1,15.0,3.75,
745,8,2022-09-01,15:45:00,16:59:00,4,15.0,1.5,
746,196,2022-09-01,11:15:00,12:19:00,14,15.0,1.5,
747,12,2022-09-01,11:15:00,12:26:00,10,15.0,0.0,
748,1,2022-09-01,10:00:00,12:01:00,6,15.0,6.0,
749,2,2022-09-01,13:00:00,14:03:00,12,15.0,6.0,
750,248,2022-09-02,14:00:00,15:25:00,11,15.0,0.0,
751,2,2022-09-02,09:00:00,10:09:00,7,15.0,6.0,
752,7,2022-09-02,12:15:00,13:32:00,7,15.0,1.5,
753,5,2022-09-02,11:30:00,12:59:00,13,15.0,3.75,
754,2,2022-09-02,12:45:00,14:42:00,12,15.0,6.0,
755,11,2022-09-02,16:45:00,17:52:00,5,15.0,0.0,
756,8,2022-09-03,15:45:00,17:58:00,13,15.0,1.5,
757,8,2022-09-03,09:30:00,11:13:00,7,15.0,1.5,
758,248,2022-09-03,13:00:00,14:40:00,1,15.0,0.0,
759,5,2022-09-03,16:00:00,17:20:00,4,15.0,3.75,
760,5,2022-09-03,13:45:00,16:08:00,5,15.0,3.75,
761,198,2022-09-03,15:30:00,17:41:00,12,15.0,3.75,
762,6,2022-09-03,10:15:00,12:26:00,4,15.0,1.5,
763,5,2022-09-03,13:00:00,15:08:00,2,15.0,3.75,
764,9,2022-09-03,09:15:00,11:24:00,1,15.0,1.5,
765,8,2022-09-04,09:00:00,10:56:00,4,15.0,1.5,
766,4,2022-09-04,09:30:00,11:53:00,1,15.0,3.75,
767,198,2022-09-04,15:15:00,17:25:00,7,15.0,3.75,
768,1,2022-09-04,09:00:00,11:00:00,11,15.0,6.0,
769,2,2022-09-04,10:15:00,12:14:00,10,15.0,6.0,
770,11,2022-09-04,15:30:00,16:36:00,7,15.0,0.0,
771,3,2022-09-04,14:30:00,15:45:00,7,15.0,3.75,
772,2,2022-09-04,15:45:00,16:50:00,3,15.0,6.0,
773,14,2022-09-04,11:45:00,13:22:00,10,15.0,0.0,
774,3,2022-09-04,13:15:00,15:37:00,11,15.0,3.75,
775,2,2022-09-05,13:30:00,14:59:00,12,15.0,6.0,
776,68,2022-09-05,16:00:00,18:29:00,1,15.0,0.0,
777,198,2022-09-05,14:45:00,15:33:00,3,15.0,3.75,
778,103,2022-09-05,16:30:00,18:09:00,2,15.0,1.5,
779,2,2022-09-05,15:15:00,16:20:00,14,15.0,6.0,
780,1,2022-09-05,13:45:00,15:46:00,6,15.0,6.0,
781,198,2022-09-05,12:30:00,13:19:00,13,15.0,3.75,
782,11,2022-09-05,09:30:00,11:49:00,6,15.0,0.0,
783,16,2022-09-05,13:45:00,15:40:00,1,15.0,0.0,
784,6,2022-09-05,11:30:00,12:16:00,7,15.0,1.5,
785,7,2022-09-05,11:15:00,12:25:00,4,15.0,1.5,
786,1,2022-09-06,15:15:00,16:49:00,3,15.0,6.0,
787,4,2022-09-06,12:45:00,14:42:00,13,15.0,3.75,
788,5,2022-09-06,10:15:00,11:10:00,2,15.0,3.75,
789,67,2022-09-06,16:30:00,17:20:00,5,15.0,3.75,
790,3,2022-09-06,11:15:00,13:06:00,11,15.0,3.75,
791,2,2022-09-06,10:30:00,11:35:00,12,15.0,6.0,
792,8,2022-09-06,13:15:00,15:21:00,11,15.0,1.5,
793,39,2022-09-06,15:30:00,16:30:00,6,15.0,1.5,
794,1,2022-09-07,14:00:00,14:59:00,10,15.0,6.0,
795,2,2022-09-07,14:30:00,15:37:00,13,15.0,6.0,
796,67,2022-09-07,10:15:00,12:29:00,4,15.0,3.75,
797,8,2022-09-07,10:30:00,12:45:00,5,15.0,1.5,
798,10,2022-09-07,13:15:00,14:31:00,10,15.0,1.5,
799,14,2022-09-07,15:15:00,16:54:00,1,15.0,0.0,
800,4,2022-09-07,09:15:00,10:56:00,2,15.0,3.75,
801,4,2022-09-07,10:30:00,11:54:00,4,15.0,3.75,
802,2,2022-09-07,12:30:00,14:00:00,13,15.0,6.0,
803,4,2022-09-07,11:30:00,13:18:00,14,15.0,3.75,
804,103,2022-09-07,13:00:00,14:33:00,3,15.0,1.5,
805,3,2022-09-07,09:00:00,11:06:00,7,15.0,3.75,
806,9,2022-09-08,16:15:00,18:38:00,6,15.0,1.5,
807,2,2022-09-08,11:45:00,13:23:00,6,15.0,6.0,
808,4,2022-09-08,10:00:00,10:46:00,11,15.0,3.75,
